,obsval,obsnme,weight,time,i,j,wellname,obgnme,standard_deviation,datetime
2236,22.83214211,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2343_spec:ctet,0.001,2343,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-05-31
2237,22.68185304,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2373_spec:ctet,0.001,2373,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-06-30
2238,22.00384946,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2404_spec:ctet,0.001,2404,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-07-31
2239,19.79648734,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2435_spec:ctet,0.001,2435,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-08-31
2240,18.14177396,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2465_spec:ctet,0.001,2465,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-09-30
2241,20.88839432,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2496_spec:ctet,0.001,2496,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-10-31
2242,21.15756612,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2526_spec:ctet,0.001,2526,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-11-30
2243,21.95233643,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2557_spec:ctet,0.001,2557,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-12-31
2244,19.36821833,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2588_spec:ctet,0.001,2588,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-01-31
2245,11.86802289,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2616_spec:ctet,0.001,2616,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-02-28
2246,12.87776768,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2647_spec:ctet,0.001,2647,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-03-31
2247,11.0375475,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2677_spec:ctet,0.001,2677,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-04-30
2248,13.74860319,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2708_spec:ctet,0.001,2708,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-05-31
2249,7.668756939,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2738_spec:ctet,0.001,2738,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-06-30
2250,12.77177464,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2769_spec:ctet,0.001,2769,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-07-31
2251,11.59705578,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2800_spec:ctet,0.001,2800,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-08-31
2252,10.60592041,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2830_spec:ctet,0.001,2830,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-09-30
2253,11.20700642,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2861_spec:ctet,0.001,2861,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-10-31
2254,12.89889398,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2891_spec:ctet,0.001,2891,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-11-30
2255,17.03410137,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2922_spec:ctet,0.001,2922,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-12-31
2256,17.52773226,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2953_spec:ctet,0.001,2953,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-01-31
2257,16.47742201,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2982_spec:ctet,0.001,2982,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-02-29
2258,17.29311269,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:3013_spec:ctet,0.001,3013,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-03-31
2259,16.46108078,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:3043_spec:ctet,0.001,3043,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-04-30
2260,16.50986284,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:3074_spec:ctet,0.001,3074,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-05-31
2261,16.3963397,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:3104_spec:ctet,0.001,3104,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-06-30
2262,17.13984784,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:3135_spec:ctet,0.001,3135,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-07-31
2263,16.73475324,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:3166_spec:ctet,0.001,3166,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-08-31
2264,15.26295311,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:3196_spec:ctet,0.001,3196,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-09-30
2265,14.53976019,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:3227_spec:ctet,0.001,3227,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-10-31
2266,13.37298618,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:3257_spec:ctet,0.001,3257,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-11-30
2267,12.89575603,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:3288_spec:ctet,0.001,3288,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-12-31
2268,12.06305375,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:3319_spec:ctet,0.001,3319,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-01-31
2269,10.2324333,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:3347_spec:ctet,0.001,3347,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-02-28
2270,11.32792339,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:3378_spec:ctet,0.001,3378,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-03-31
2271,10.23769595,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:3408_spec:ctet,0.001,3408,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-04-30
2272,10.72032671,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:3439_spec:ctet,0.001,3439,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-05-31
2273,8.609092777,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:3469_spec:ctet,0.001,3469,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-06-30
2274,5.334292648,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:3500_spec:ctet,0.001,3500,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-07-31
2275,5.363292268,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:3531_spec:ctet,0.001,3531,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-08-31
2276,6.524629622,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:3561_spec:ctet,0.001,3561,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-09-30
2277,8.681758531,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:3592_spec:ctet,0.001,3592,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-10-31
2278,8.765824811,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:3622_spec:ctet,0.001,3622,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-11-30
2279,9.126929269,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:3653_spec:ctet,0.001,3653,89,80,299-w11-96,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-12-31
2280,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:213_spec:ctet,0.001,213,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-07-31
2281,0.982058243,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:244_spec:ctet,0.001,244,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-08-31
2282,3.47859491,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:274_spec:ctet,0.001,274,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-09-30
2283,15.52840522,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:305_spec:ctet,0.001,305,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-10-31
2284,27.67031004,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:335_spec:ctet,0.001,335,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-11-30
2285,35.47342412,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:366_spec:ctet,0.001,366,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-12-31
2286,39.75459742,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:397_spec:ctet,0.001,397,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-01-31
2287,26.28589263,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:425_spec:ctet,0.001,425,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-02-28
2288,24.7982032,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:456_spec:ctet,0.001,456,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-03-31
2289,26.45970193,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:486_spec:ctet,0.001,486,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-04-30
2290,27.66660921,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:517_spec:ctet,0.001,517,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-05-31
2291,31.19083919,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:547_spec:ctet,0.001,547,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-06-30
2292,35.70625442,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:578_spec:ctet,0.001,578,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-07-31
2293,24.84560336,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:609_spec:ctet,0.001,609,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-08-31
2294,22.04009801,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:639_spec:ctet,0.001,639,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-09-30
2295,8.882520013,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:670_spec:ctet,0.001,670,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-10-31
2296,12.83168473,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:700_spec:ctet,0.001,700,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-11-30
2297,22.61254907,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:731_spec:ctet,0.001,731,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-12-31
2298,37.37529661,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:762_spec:ctet,0.001,762,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-01-31
2299,39.37603289,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:790_spec:ctet,0.001,790,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-02-28
2300,40.86307121,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:821_spec:ctet,0.001,821,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-03-31
2301,40.58022318,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:851_spec:ctet,0.001,851,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-04-30
2302,29.02112885,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:882_spec:ctet,0.001,882,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-05-31
2303,26.96296134,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:912_spec:ctet,0.001,912,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-06-30
2304,23.77600445,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:943_spec:ctet,0.001,943,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-07-31
2305,23.92069174,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:974_spec:ctet,0.001,974,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-08-31
2306,22.92011711,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1004_spec:ctet,0.001,1004,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-09-30
2307,26.64170302,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1035_spec:ctet,0.001,1035,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-10-31
2308,25.88651408,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1065_spec:ctet,0.001,1065,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-11-30
2309,26.23855705,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1096_spec:ctet,0.001,1096,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-12-31
2310,27.5401427,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1127_spec:ctet,0.001,1127,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-01-31
2311,21.94117989,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1155_spec:ctet,0.001,1155,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-02-28
2312,25.74160008,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1186_spec:ctet,0.001,1186,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-03-31
2313,22.18013114,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1216_spec:ctet,0.001,1216,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-04-30
2314,21.01446002,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1247_spec:ctet,0.001,1247,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-05-31
2315,18.91365462,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1277_spec:ctet,0.001,1277,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-06-30
2316,18.79809683,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1308_spec:ctet,0.001,1308,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-07-31
2317,17.47104578,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1339_spec:ctet,0.001,1339,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-08-31
2318,20.58097004,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1369_spec:ctet,0.001,1369,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-09-30
2319,24.15305691,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1400_spec:ctet,0.001,1400,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-10-31
2320,22.55542123,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1430_spec:ctet,0.001,1430,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-11-30
2321,21.05442198,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1461_spec:ctet,0.001,1461,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-12-31
2322,18.89615904,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1492_spec:ctet,0.001,1492,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-01-31
2323,26.68921902,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1521_spec:ctet,0.001,1521,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-02-29
2324,28.63013614,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1552_spec:ctet,0.001,1552,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-03-31
2325,15.82566867,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1582_spec:ctet,0.001,1582,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-04-30
2326,16.63933896,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1613_spec:ctet,0.001,1613,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-05-31
2327,16.59818323,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1643_spec:ctet,0.001,1643,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-06-30
2328,24.98304451,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1674_spec:ctet,0.001,1674,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-07-31
2329,20.7543735,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1705_spec:ctet,0.001,1705,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-08-31
2330,24.83806445,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1735_spec:ctet,0.001,1735,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-09-30
2331,21.0544002,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1766_spec:ctet,0.001,1766,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-10-31
2332,18.8798867,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1796_spec:ctet,0.001,1796,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-11-30
2333,17.33879597,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1827_spec:ctet,0.001,1827,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-12-31
2334,20.80270075,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1858_spec:ctet,0.001,1858,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-01-31
2335,18.67119709,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1886_spec:ctet,0.001,1886,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-02-28
2336,16.12694302,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1917_spec:ctet,0.001,1917,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-03-31
2337,14.56910507,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1947_spec:ctet,0.001,1947,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-04-30
2338,15.95462466,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1978_spec:ctet,0.001,1978,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-05-31
2339,13.05626727,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2008_spec:ctet,0.001,2008,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-06-30
2340,19.77475185,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2039_spec:ctet,0.001,2039,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-07-31
2341,22.36667804,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2070_spec:ctet,0.001,2070,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-08-31
2342,21.84372016,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2100_spec:ctet,0.001,2100,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-09-30
2343,18.36409114,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2131_spec:ctet,0.001,2131,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-10-31
2344,11.96752179,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2161_spec:ctet,0.001,2161,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-11-30
2345,11.70076274,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2192_spec:ctet,0.001,2192,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-12-31
2346,13.70912764,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2223_spec:ctet,0.001,2223,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-01-31
2347,13.87721456,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2251_spec:ctet,0.001,2251,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-02-28
2348,16.95794804,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2282_spec:ctet,0.001,2282,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-03-31
2349,14.97845861,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2312_spec:ctet,0.001,2312,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-04-30
2350,20.15962181,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2343_spec:ctet,0.001,2343,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-05-31
2351,21.37662086,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2373_spec:ctet,0.001,2373,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-06-30
2352,19.43976758,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2404_spec:ctet,0.001,2404,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-07-31
2353,16.09667223,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2435_spec:ctet,0.001,2435,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-08-31
2354,10.34253424,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2465_spec:ctet,0.001,2465,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-09-30
