,index,row,column,1993_iodine_conc,1998_iodine_conc,2003_iodine_conc,2008_iodine_conc,2013_iodine_conc,2018_iodine_conc
1374,2029,26,120,0.0,0.0,0.0,0.0,1.0,1.0
1375,2030,26,121,0.0,0.0,0.0,0.0,1.0,1.0
1376,2031,26,122,0.0,0.0,0.0,0.0,1.0,1.0
1377,2032,26,123,0.0,0.0,0.0,0.0,1.0,1.0
1378,2033,26,124,0.0,0.0,0.0,0.0,1.0,1.0
1379,2034,26,125,0.0,0.0,0.0,0.0,0.0,1.0
1380,2035,26,126,0.0,0.0,0.0,0.0,0.0,1.0
1381,2036,26,127,0.0,0.0,0.0,0.0,0.0,1.0
1382,2037,26,128,0.0,0.0,0.0,0.0,0.0,0.0
1383,2038,26,129,0.0,0.0,0.0,0.0,0.0,0.0
1384,2039,26,130,0.0,0.0,0.0,0.0,0.0,0.0
1385,2040,26,131,0.0,0.0,0.0,0.0,0.0,0.0
1386,2041,26,132,0.0,0.0,0.0,0.0,0.0,0.0
1387,2042,26,133,0.0,0.0,0.0,0.0,0.0,0.0
1388,2043,26,142,0.0,0.0,0.0,0.0,0.0,0.0
1389,2044,26,143,0.0,0.0,0.0,0.0,0.0,0.0
1390,2045,26,144,0.0,0.0,0.0,0.0,0.0,0.0
1391,2046,26,145,0.0,0.0,0.0,0.0,0.0,0.0
1392,2047,26,146,0.0,0.0,0.0,0.0,0.0,0.0
1393,2048,26,147,0.0,0.0,0.0,0.0,0.0,0.0
1394,2049,26,148,0.0,0.0,0.0,0.0,0.0,0.0
1395,2050,26,149,0.0,0.0,0.0,0.0,0.0,0.0
1396,2051,26,150,0.0,0.0,0.0,0.0,0.0,0.0
1397,2052,26,151,0.0,0.0,0.0,0.0,0.0,0.0
1398,2053,26,152,0.0,0.0,0.0,0.0,0.0,0.0
1399,2054,26,153,0.0,0.0,0.0,0.0,0.0,0.0
1400,2055,26,154,0.0,0.0,0.0,0.0,0.0,0.0
1401,2056,26,155,0.0,0.0,0.0,0.0,0.0,0.0
1402,2057,26,156,0.0,0.0,0.0,0.0,0.0,0.0
1403,2058,26,157,0.0,0.0,0.0,0.0,0.0,0.0
1404,2059,26,158,0.0,0.0,0.0,0.0,0.0,0.0
1405,2094,27,35,0.0,0.0,0.0,0.0,0.0,0.0
1406,2095,27,36,0.0,0.0,0.0,0.0,0.0,0.0
1407,2096,27,37,0.0,0.0,0.0,0.0,0.0,0.0
1408,2097,27,38,0.0,0.0,0.0,0.0,0.0,0.0
1409,2098,27,39,0.0,0.0,0.0,0.0,0.0,0.0
1410,2099,27,40,0.0,0.0,0.0,0.0,0.0,0.0
1411,2100,27,41,0.0,0.0,0.0,0.0,0.0,0.0
1412,2101,27,42,0.0,0.0,0.0,0.0,0.0,0.0
1413,2102,27,43,0.0,0.0,0.0,0.0,0.0,0.0
1414,2103,27,44,0.0,0.0,0.0,0.0,0.0,0.0
1415,2104,27,45,0.0,0.0,0.0,0.0,0.0,0.0
1416,2105,27,46,0.0,0.0,0.0,0.0,0.0,0.0
1417,2106,27,47,0.0,0.0,0.0,0.0,0.0,0.0
1418,2107,27,48,1.0,1.0,1.0,0.0,0.0,0.0
1419,2108,27,49,1.0,1.0,1.0,1.0,0.0,0.0
1420,2109,27,50,1.0,1.0,1.0,1.0,0.0,0.0
1421,2110,27,51,1.0,1.0,1.0,1.0,0.0,1.0
1422,2111,27,52,0.0,1.0,1.0,0.0,0.0,1.0
1423,2112,27,53,0.0,0.0,0.0,0.0,0.0,1.0
1424,2113,27,54,0.0,0.0,0.0,0.0,0.0,1.0
1425,2114,27,55,0.0,0.0,0.0,0.0,0.0,0.0
1426,2115,27,56,0.0,0.0,0.0,0.0,0.0,0.0
1427,2116,27,57,0.0,0.0,0.0,0.0,0.0,0.0
1428,2117,27,58,0.0,0.0,0.0,0.0,0.0,0.0
1429,2118,27,59,0.0,0.0,0.0,0.0,0.0,0.0
1430,2119,27,60,0.0,0.0,0.0,0.0,0.0,0.0
1431,2120,27,61,0.0,0.0,0.0,0.0,0.0,0.0
1432,2121,27,62,0.0,0.0,0.0,0.0,0.0,0.0
1433,2122,27,63,0.0,0.0,0.0,0.0,0.0,0.0
1434,2123,27,64,0.0,0.0,0.0,0.0,0.0,0.0
1435,2124,27,65,0.0,0.0,0.0,0.0,0.0,0.0
1436,2125,27,66,0.0,0.0,0.0,0.0,0.0,0.0
1437,2126,27,67,0.0,0.0,0.0,0.0,0.0,0.0
1438,2127,27,68,0.0,0.0,0.0,0.0,0.0,0.0
1439,2128,27,69,0.0,0.0,0.0,0.0,0.0,0.0
1440,2129,27,70,0.0,0.0,0.0,0.0,0.0,0.0
1441,2130,27,71,0.0,0.0,0.0,0.0,0.0,0.0
1442,2131,27,72,0.0,0.0,0.0,0.0,0.0,0.0
1443,2132,27,73,0.0,0.0,0.0,0.0,0.0,0.0
1444,2133,27,74,0.0,1.0,0.0,0.0,0.0,0.0
1445,2134,27,75,1.0,1.0,1.0,1.0,1.0,1.0
1446,2135,27,76,1.0,1.0,1.0,1.0,1.0,1.0
1447,2136,27,77,1.0,1.0,1.0,1.0,1.0,1.0
1448,2137,27,78,1.0,1.0,1.0,1.0,1.0,1.0
1449,2138,27,79,1.0,1.0,1.0,1.0,1.0,1.0
1450,2139,27,80,1.0,1.0,1.0,1.0,1.0,1.0
1451,2140,27,81,1.0,1.0,1.0,1.0,1.0,1.0
1452,2141,27,82,0.0,1.0,1.0,1.0,1.0,1.0
1453,2142,27,95,0.0,0.0,0.0,0.0,1.0,0.0
1454,2143,27,96,0.0,1.0,1.0,1.0,1.0,0.0
1455,2144,27,97,0.0,1.0,1.0,1.0,1.0,0.0
1456,2145,27,98,0.0,1.0,1.0,1.0,1.0,0.0
1457,2146,27,99,0.0,1.0,1.0,1.0,0.0,0.0
1458,2147,27,100,0.0,1.0,1.0,1.0,0.0,0.0
1459,2148,27,101,0.0,1.0,1.0,1.0,0.0,0.0
1460,2149,27,102,0.0,0.0,0.0,0.0,0.0,0.0
1461,2150,27,103,0.0,0.0,0.0,0.0,0.0,0.0
1462,2151,27,104,0.0,0.0,0.0,0.0,0.0,0.0
1463,2152,27,105,0.0,0.0,0.0,0.0,0.0,0.0
1464,2153,27,106,0.0,0.0,0.0,0.0,0.0,0.0
1465,2154,27,107,0.0,0.0,0.0,0.0,0.0,0.0
1466,2155,27,108,0.0,0.0,0.0,0.0,0.0,0.0
1467,2156,27,109,0.0,0.0,0.0,0.0,0.0,0.0
1468,2157,27,110,0.0,0.0,0.0,0.0,0.0,0.0
1469,2158,27,112,0.0,0.0,0.0,0.0,0.0,0.0
1470,2159,27,113,0.0,0.0,0.0,0.0,0.0,0.0
1471,2160,27,114,0.0,0.0,0.0,0.0,0.0,0.0
1472,2161,27,115,0.0,0.0,0.0,0.0,1.0,0.0
1473,2162,27,116,0.0,0.0,0.0,0.0,1.0,0.0
1474,2163,27,117,0.0,0.0,0.0,0.0,1.0,1.0
1475,2164,27,118,0.0,0.0,0.0,0.0,1.0,1.0
1476,2165,27,119,0.0,0.0,0.0,0.0,1.0,1.0
1477,2166,27,120,0.0,0.0,0.0,0.0,1.0,1.0
1478,2167,27,121,0.0,0.0,0.0,0.0,1.0,1.0
1479,2168,27,122,0.0,0.0,0.0,0.0,1.0,1.0
1480,2169,27,123,0.0,0.0,0.0,0.0,1.0,1.0
1481,2170,27,124,0.0,0.0,0.0,0.0,1.0,1.0
1482,2171,27,125,0.0,0.0,0.0,0.0,1.0,1.0
1483,2172,27,126,0.0,0.0,0.0,0.0,1.0,1.0
1484,2173,27,127,0.0,0.0,0.0,0.0,1.0,1.0
1485,2174,27,128,0.0,0.0,0.0,0.0,0.0,1.0
1486,2175,27,129,0.0,0.0,0.0,0.0,0.0,1.0
1487,2176,27,130,0.0,0.0,0.0,0.0,0.0,1.0
1488,2177,27,131,0.0,0.0,0.0,0.0,0.0,0.0
1489,2178,27,132,0.0,0.0,0.0,0.0,0.0,0.0
1490,2179,27,133,0.0,0.0,0.0,0.0,0.0,0.0
1491,2180,27,134,0.0,0.0,0.0,0.0,0.0,0.0
1492,2181,27,144,0.0,0.0,0.0,0.0,0.0,0.0
1493,2182,27,145,0.0,0.0,0.0,0.0,0.0,0.0
1494,2183,27,146,0.0,0.0,0.0,0.0,0.0,0.0
1495,2184,27,147,0.0,0.0,0.0,0.0,0.0,0.0
1496,2185,27,148,0.0,0.0,0.0,0.0,0.0,0.0
1497,2186,27,149,0.0,0.0,0.0,0.0,0.0,0.0
1498,2187,27,150,0.0,0.0,0.0,0.0,0.0,0.0
1499,2188,27,151,0.0,0.0,0.0,0.0,0.0,0.0
1500,2189,27,152,0.0,0.0,0.0,0.0,0.0,0.0
1501,2190,27,153,0.0,0.0,0.0,0.0,0.0,0.0
1502,2191,27,154,0.0,0.0,0.0,0.0,0.0,0.0
1503,2192,27,155,0.0,0.0,0.0,0.0,0.0,0.0
1504,2193,27,156,0.0,0.0,0.0,0.0,0.0,0.0
1505,2194,27,157,0.0,0.0,0.0,0.0,0.0,0.0
1506,2195,27,158,0.0,0.0,0.0,0.0,0.0,0.0
1507,2196,27,159,0.0,0.0,0.0,0.0,0.0,0.0
1508,2231,28,35,0.0,0.0,0.0,0.0,0.0,0.0
1509,2232,28,36,0.0,0.0,0.0,0.0,0.0,0.0
1510,2233,28,37,0.0,0.0,0.0,0.0,0.0,0.0
1511,2234,28,38,0.0,0.0,0.0,0.0,0.0,0.0
1512,2235,28,39,0.0,0.0,0.0,0.0,0.0,0.0
1513,2236,28,40,0.0,0.0,0.0,0.0,0.0,0.0
1514,2237,28,41,0.0,0.0,0.0,0.0,0.0,0.0
1515,2238,28,42,0.0,0.0,0.0,0.0,0.0,0.0
1516,2239,28,43,0.0,0.0,0.0,0.0,0.0,0.0
1517,2240,28,44,0.0,0.0,0.0,0.0,0.0,0.0
1518,2241,28,45,0.0,0.0,0.0,0.0,0.0,0.0
1519,2242,28,46,0.0,0.0,0.0,0.0,0.0,0.0
1520,2243,28,47,1.0,1.0,0.0,0.0,0.0,0.0
1521,2244,28,48,1.0,1.0,1.0,1.0,0.0,0.0
1522,2245,28,49,1.0,1.0,1.0,1.0,0.0,0.0
1523,2246,28,50,1.0,1.0,1.0,1.0,0.0,0.0
1524,2247,28,51,1.0,1.0,1.0,1.0,0.0,0.0
1525,2248,28,52,0.0,1.0,1.0,1.0,0.0,1.0
1526,2249,28,53,0.0,0.0,0.0,0.0,0.0,0.0
1527,2250,28,54,0.0,0.0,0.0,0.0,0.0,0.0
1528,2251,28,55,0.0,0.0,0.0,0.0,0.0,0.0
1529,2252,28,56,0.0,0.0,0.0,0.0,0.0,0.0
1530,2253,28,57,0.0,0.0,0.0,0.0,0.0,0.0
1531,2254,28,58,0.0,0.0,0.0,0.0,0.0,0.0
1532,2255,28,59,0.0,0.0,0.0,0.0,0.0,0.0
1533,2256,28,60,0.0,0.0,0.0,0.0,0.0,0.0
1534,2257,28,61,0.0,0.0,0.0,0.0,0.0,0.0
1535,2258,28,62,0.0,0.0,0.0,0.0,0.0,0.0
1536,2259,28,63,0.0,0.0,0.0,0.0,0.0,0.0
1537,2260,28,64,0.0,0.0,0.0,0.0,0.0,0.0
1538,2261,28,65,0.0,0.0,0.0,0.0,0.0,0.0
1539,2262,28,66,0.0,0.0,0.0,0.0,0.0,0.0
1540,2263,28,67,0.0,0.0,0.0,0.0,0.0,0.0
1541,2264,28,68,0.0,0.0,0.0,0.0,0.0,0.0
1542,2265,28,69,0.0,0.0,0.0,0.0,0.0,0.0
1543,2266,28,70,0.0,0.0,0.0,0.0,0.0,0.0
1544,2267,28,71,0.0,0.0,0.0,0.0,0.0,0.0
1545,2268,28,72,0.0,0.0,0.0,0.0,0.0,0.0
1546,2269,28,73,0.0,0.0,0.0,0.0,0.0,0.0
1547,2270,28,74,0.0,0.0,0.0,0.0,0.0,0.0
1548,2271,28,75,1.0,1.0,0.0,0.0,0.0,0.0
1549,2272,28,76,1.0,1.0,1.0,1.0,1.0,0.0
1550,2273,28,77,1.0,1.0,1.0,1.0,1.0,1.0
1551,2274,28,78,1.0,1.0,1.0,1.0,1.0,1.0
1552,2275,28,79,1.0,1.0,1.0,1.0,1.0,1.0
1553,2276,28,80,1.0,1.0,1.0,1.0,1.0,1.0
1554,2277,28,81,1.0,1.0,1.0,1.0,1.0,1.0
1555,2278,28,82,1.0,1.0,1.0,1.0,1.0,1.0
1556,2279,28,83,1.0,1.0,1.0,1.0,1.0,1.0
1557,2280,28,84,1.0,1.0,0.0,0.0,0.0,0.0
1558,2281,28,85,0.0,0.0,0.0,0.0,0.0,0.0
1559,2282,28,86,0.0,0.0,0.0,0.0,0.0,0.0
1560,2283,28,87,0.0,0.0,0.0,0.0,0.0,0.0
1561,2284,28,88,0.0,0.0,0.0,0.0,0.0,0.0
1562,2285,28,89,0.0,0.0,0.0,0.0,0.0,0.0
1563,2286,28,90,0.0,0.0,0.0,0.0,0.0,0.0
1564,2287,28,91,0.0,0.0,0.0,0.0,0.0,0.0
1565,2288,28,92,0.0,0.0,0.0,0.0,0.0,0.0
1566,2289,28,93,0.0,0.0,0.0,0.0,0.0,0.0
1567,2290,28,94,0.0,0.0,0.0,1.0,1.0,0.0
1568,2291,28,95,0.0,1.0,1.0,1.0,1.0,0.0
1569,2292,28,96,0.0,1.0,1.0,1.0,1.0,0.0
1570,2293,28,97,0.0,1.0,1.0,1.0,1.0,0.0
1571,2294,28,98,0.0,1.0,1.0,1.0,1.0,0.0
1572,2295,28,99,0.0,1.0,1.0,1.0,1.0,0.0
1573,2296,28,100,0.0,1.0,1.0,1.0,0.0,0.0
1574,2297,28,101,0.0,1.0,1.0,1.0,0.0,0.0
1575,2298,28,102,0.0,1.0,0.0,0.0,0.0,0.0
1576,2299,28,103,0.0,0.0,0.0,0.0,0.0,0.0
1577,2300,28,104,0.0,0.0,0.0,0.0,0.0,0.0
1578,2301,28,105,0.0,0.0,0.0,0.0,0.0,0.0
1579,2302,28,106,0.0,0.0,0.0,0.0,0.0,0.0
1580,2303,28,107,0.0,0.0,0.0,0.0,0.0,0.0
1581,2304,28,108,0.0,0.0,0.0,0.0,0.0,0.0
1582,2305,28,109,0.0,0.0,0.0,0.0,0.0,0.0
1583,2306,28,110,0.0,0.0,0.0,0.0,0.0,0.0
1584,2307,28,111,0.0,0.0,0.0,0.0,0.0,0.0
1585,2308,28,112,0.0,0.0,0.0,0.0,0.0,0.0
1586,2309,28,113,0.0,0.0,0.0,0.0,0.0,0.0
1587,2310,28,114,0.0,0.0,0.0,0.0,0.0,0.0
1588,2311,28,115,0.0,0.0,0.0,0.0,1.0,0.0
1589,2312,28,116,0.0,0.0,0.0,0.0,1.0,1.0
1590,2313,28,117,0.0,0.0,0.0,0.0,1.0,1.0
1591,2314,28,118,0.0,0.0,0.0,0.0,1.0,1.0
1592,2315,28,119,0.0,0.0,0.0,0.0,1.0,1.0
1593,2316,28,120,0.0,0.0,0.0,0.0,1.0,1.0
1594,2317,28,121,0.0,0.0,0.0,0.0,1.0,1.0
1595,2318,28,122,0.0,0.0,0.0,0.0,1.0,1.0
1596,2319,28,123,0.0,0.0,0.0,0.0,1.0,1.0
1597,2320,28,124,0.0,0.0,0.0,0.0,1.0,1.0
1598,2321,28,125,0.0,0.0,0.0,0.0,1.0,1.0
1599,2322,28,126,0.0,0.0,0.0,0.0,1.0,1.0
1600,2323,28,127,0.0,0.0,0.0,0.0,1.0,1.0
1601,2324,28,128,0.0,0.0,0.0,0.0,1.0,1.0
1602,2325,28,129,0.0,0.0,0.0,0.0,1.0,1.0
1603,2326,28,130,0.0,0.0,0.0,0.0,1.0,1.0
1604,2327,28,131,0.0,0.0,0.0,0.0,0.0,1.0
1605,2328,28,132,0.0,0.0,0.0,0.0,0.0,1.0
1606,2329,28,133,0.0,0.0,0.0,0.0,0.0,0.0
1607,2330,28,134,0.0,0.0,0.0,0.0,0.0,0.0
1608,2331,28,135,0.0,0.0,0.0,0.0,0.0,0.0
1609,2332,28,136,0.0,0.0,0.0,0.0,0.0,0.0
1610,2333,28,137,0.0,0.0,0.0,0.0,0.0,0.0
1611,2334,28,145,0.0,0.0,0.0,0.0,0.0,0.0
1612,2335,28,146,0.0,0.0,0.0,0.0,0.0,0.0
1613,2336,28,147,0.0,0.0,0.0,0.0,0.0,0.0
1614,2337,28,148,0.0,0.0,0.0,0.0,0.0,0.0
1615,2338,28,149,0.0,0.0,0.0,0.0,0.0,0.0
1616,2339,28,150,0.0,0.0,0.0,0.0,0.0,0.0
1617,2340,28,151,0.0,0.0,0.0,0.0,0.0,0.0
1618,2341,28,152,0.0,0.0,0.0,0.0,0.0,0.0
1619,2342,28,153,0.0,0.0,0.0,0.0,0.0,0.0
1620,2343,28,154,0.0,0.0,0.0,0.0,0.0,0.0
1621,2344,28,155,0.0,0.0,0.0,0.0,0.0,0.0
1622,2345,28,156,0.0,0.0,0.0,0.0,0.0,0.0
1623,2346,28,157,0.0,0.0,0.0,0.0,0.0,0.0
1624,2347,28,158,0.0,0.0,0.0,0.0,0.0,0.0
1625,2348,28,159,0.0,0.0,0.0,0.0,0.0,0.0
1626,2349,28,160,0.0,0.0,0.0,0.0,0.0,0.0
1627,2350,28,161,0.0,0.0,0.0,0.0,0.0,0.0
1628,2385,29,35,0.0,0.0,0.0,0.0,0.0,0.0
1629,2386,29,36,0.0,0.0,0.0,0.0,0.0,0.0
1630,2387,29,37,0.0,0.0,0.0,0.0,0.0,0.0
1631,2388,29,38,0.0,0.0,0.0,0.0,0.0,0.0
1632,2389,29,39,0.0,0.0,0.0,0.0,0.0,0.0
1633,2390,29,40,0.0,0.0,0.0,0.0,0.0,0.0
1634,2391,29,41,0.0,0.0,0.0,0.0,0.0,0.0
1635,2392,29,42,0.0,0.0,0.0,0.0,0.0,0.0
1636,2393,29,43,0.0,0.0,0.0,0.0,0.0,0.0
1637,2394,29,44,0.0,0.0,0.0,0.0,0.0,0.0
1638,2395,29,45,0.0,0.0,0.0,0.0,0.0,0.0
1639,2396,29,46,0.0,0.0,0.0,0.0,0.0,0.0
1640,2397,29,47,1.0,1.0,1.0,1.0,0.0,0.0
1641,2398,29,48,1.0,1.0,1.0,1.0,0.0,0.0
1642,2399,29,49,1.0,1.0,1.0,1.0,1.0,0.0
1643,2400,29,50,1.0,1.0,1.0,1.0,1.0,0.0
1644,2401,29,51,1.0,1.0,1.0,1.0,0.0,0.0
1645,2402,29,52,0.0,1.0,1.0,1.0,0.0,0.0
1646,2403,29,53,0.0,0.0,0.0,0.0,0.0,0.0
1647,2404,29,54,0.0,0.0,0.0,0.0,0.0,0.0
1648,2405,29,55,0.0,0.0,0.0,0.0,0.0,0.0
1649,2406,29,56,0.0,0.0,0.0,0.0,0.0,0.0
1650,2407,29,57,0.0,0.0,0.0,0.0,0.0,0.0
1651,2408,29,58,0.0,0.0,0.0,0.0,0.0,0.0
1652,2409,29,59,0.0,0.0,0.0,0.0,0.0,0.0
1653,2410,29,60,0.0,0.0,0.0,0.0,0.0,0.0
1654,2411,29,61,0.0,0.0,0.0,0.0,0.0,0.0
1655,2412,29,62,0.0,0.0,0.0,0.0,0.0,0.0
1656,2413,29,63,0.0,0.0,0.0,0.0,0.0,0.0
1657,2414,29,64,0.0,0.0,0.0,0.0,0.0,0.0
1658,2415,29,65,0.0,0.0,0.0,0.0,0.0,0.0
1659,2416,29,66,0.0,0.0,0.0,0.0,0.0,0.0
1660,2417,29,67,0.0,0.0,0.0,0.0,0.0,0.0
1661,2418,29,68,0.0,0.0,0.0,0.0,0.0,0.0
1662,2419,29,69,0.0,0.0,0.0,0.0,0.0,0.0
1663,2420,29,70,0.0,0.0,0.0,0.0,0.0,0.0
1664,2421,29,71,0.0,0.0,0.0,0.0,0.0,0.0
1665,2422,29,72,0.0,0.0,0.0,0.0,0.0,0.0
1666,2423,29,73,0.0,0.0,0.0,0.0,0.0,0.0
1667,2424,29,74,0.0,0.0,0.0,0.0,0.0,0.0
1668,2425,29,75,0.0,0.0,0.0,0.0,0.0,0.0
1669,2426,29,76,1.0,1.0,0.0,0.0,0.0,0.0
1670,2427,29,77,1.0,1.0,1.0,1.0,0.0,0.0
1671,2428,29,78,1.0,1.0,1.0,1.0,1.0,0.0
1672,2429,29,79,1.0,1.0,1.0,1.0,1.0,1.0
1673,2430,29,80,1.0,1.0,1.0,1.0,1.0,1.0
1674,2431,29,81,1.0,1.0,1.0,1.0,1.0,1.0
1675,2432,29,82,1.0,1.0,1.0,1.0,1.0,1.0
1676,2433,29,83,1.0,1.0,1.0,1.0,1.0,1.0
1677,2434,29,84,1.0,1.0,1.0,1.0,1.0,1.0
1678,2435,29,85,1.0,1.0,1.0,1.0,1.0,1.0
1679,2436,29,86,1.0,1.0,1.0,1.0,1.0,1.0
1680,2437,29,87,1.0,1.0,1.0,1.0,1.0,1.0
1681,2438,29,88,1.0,1.0,1.0,1.0,1.0,1.0
1682,2439,29,89,0.0,0.0,0.0,0.0,1.0,1.0
1683,2440,29,90,0.0,0.0,0.0,0.0,0.0,0.0
1684,2441,29,91,0.0,0.0,0.0,0.0,0.0,0.0
1685,2442,29,92,0.0,0.0,0.0,1.0,0.0,1.0
1686,2443,29,93,0.0,1.0,1.0,1.0,1.0,1.0
1687,2444,29,94,0.0,1.0,1.0,1.0,1.0,1.0
1688,2445,29,95,0.0,1.0,1.0,1.0,1.0,1.0
1689,2446,29,96,0.0,1.0,1.0,1.0,1.0,1.0
1690,2447,29,97,0.0,1.0,1.0,1.0,1.0,0.0
1691,2448,29,98,0.0,1.0,1.0,1.0,1.0,0.0
1692,2449,29,99,0.0,1.0,1.0,1.0,1.0,0.0
1693,2450,29,100,0.0,1.0,1.0,1.0,0.0,0.0
1694,2451,29,101,0.0,1.0,1.0,1.0,0.0,0.0
1695,2452,29,102,0.0,1.0,0.0,0.0,0.0,0.0
1696,2453,29,103,0.0,0.0,0.0,0.0,0.0,0.0
1697,2454,29,104,0.0,0.0,0.0,0.0,0.0,0.0
1698,2455,29,105,0.0,0.0,0.0,0.0,0.0,0.0
1699,2456,29,106,0.0,0.0,0.0,0.0,0.0,0.0
1700,2457,29,107,0.0,0.0,0.0,0.0,0.0,0.0
1701,2458,29,108,0.0,0.0,0.0,0.0,0.0,0.0
1702,2459,29,109,0.0,0.0,0.0,0.0,0.0,0.0
1703,2460,29,110,0.0,0.0,0.0,0.0,0.0,0.0
1704,2461,29,111,0.0,0.0,0.0,0.0,0.0,0.0
1705,2462,29,112,0.0,0.0,0.0,0.0,0.0,0.0
1706,2463,29,113,0.0,0.0,0.0,0.0,0.0,0.0
1707,2464,29,114,0.0,0.0,0.0,0.0,0.0,0.0
1708,2465,29,115,0.0,0.0,0.0,0.0,1.0,0.0
1709,2466,29,116,0.0,0.0,0.0,0.0,1.0,1.0
1710,2467,29,117,0.0,0.0,0.0,0.0,1.0,1.0
1711,2468,29,118,0.0,0.0,0.0,0.0,1.0,1.0
1712,2469,29,119,0.0,0.0,0.0,0.0,1.0,1.0
1713,2470,29,120,0.0,0.0,0.0,0.0,1.0,1.0
1714,2471,29,121,0.0,0.0,0.0,0.0,1.0,1.0
1715,2472,29,122,0.0,0.0,0.0,0.0,1.0,1.0
1716,2473,29,123,0.0,0.0,0.0,0.0,1.0,1.0
1717,2474,29,124,0.0,0.0,0.0,0.0,1.0,1.0
1718,2475,29,125,0.0,1.0,1.0,0.0,1.0,1.0
1719,2476,29,126,0.0,1.0,1.0,0.0,1.0,1.0
1720,2477,29,127,0.0,1.0,1.0,1.0,1.0,1.0
1721,2478,29,128,0.0,1.0,1.0,1.0,1.0,1.0
1722,2479,29,129,0.0,1.0,1.0,0.0,1.0,1.0
1723,2480,29,130,0.0,0.0,1.0,0.0,1.0,1.0
1724,2481,29,131,0.0,0.0,1.0,0.0,1.0,1.0
1725,2482,29,132,0.0,0.0,1.0,0.0,1.0,1.0
1726,2483,29,133,0.0,0.0,1.0,0.0,1.0,1.0
1727,2484,29,134,0.0,0.0,1.0,0.0,0.0,1.0
1728,2485,29,135,0.0,0.0,1.0,0.0,0.0,0.0
1729,2486,29,136,0.0,0.0,0.0,0.0,0.0,0.0
1730,2487,29,137,0.0,0.0,0.0,0.0,0.0,0.0
1731,2488,29,138,0.0,0.0,0.0,0.0,0.0,0.0
1732,2489,29,146,0.0,0.0,0.0,0.0,0.0,0.0
1733,2490,29,147,0.0,0.0,0.0,0.0,0.0,0.0
1734,2491,29,148,0.0,0.0,0.0,0.0,0.0,0.0
1735,2492,29,149,0.0,0.0,0.0,0.0,0.0,0.0
1736,2493,29,150,0.0,0.0,0.0,0.0,0.0,0.0
1737,2494,29,151,0.0,0.0,0.0,0.0,0.0,0.0
1738,2495,29,152,0.0,0.0,0.0,0.0,0.0,0.0
1739,2496,29,153,0.0,0.0,0.0,0.0,0.0,0.0
1740,2497,29,154,0.0,0.0,0.0,0.0,0.0,0.0
1741,2498,29,155,0.0,0.0,0.0,0.0,0.0,0.0
1742,2499,29,156,0.0,0.0,0.0,0.0,0.0,0.0
1743,2500,29,157,0.0,0.0,0.0,0.0,0.0,0.0
1744,2501,29,158,0.0,0.0,0.0,0.0,0.0,0.0
1745,2502,29,159,0.0,0.0,0.0,0.0,0.0,0.0
1746,2503,29,160,0.0,0.0,0.0,0.0,0.0,0.0
1747,2504,29,161,0.0,0.0,0.0,0.0,0.0,0.0
1748,2505,29,162,0.0,0.0,0.0,0.0,0.0,0.0
1749,2540,30,35,0.0,0.0,0.0,0.0,0.0,0.0
1750,2541,30,36,0.0,0.0,0.0,0.0,0.0,0.0
1751,2542,30,37,0.0,0.0,0.0,0.0,0.0,0.0
1752,2543,30,38,0.0,0.0,0.0,0.0,0.0,0.0
1753,2544,30,39,0.0,0.0,0.0,0.0,0.0,0.0
1754,2545,30,40,0.0,0.0,0.0,0.0,0.0,0.0
1755,2546,30,41,0.0,0.0,0.0,0.0,0.0,0.0
1756,2547,30,42,0.0,0.0,0.0,0.0,0.0,0.0
1757,2548,30,43,0.0,0.0,0.0,0.0,0.0,0.0
1758,2549,30,44,0.0,0.0,0.0,0.0,0.0,0.0
1759,2550,30,45,0.0,0.0,0.0,0.0,0.0,0.0
1760,2551,30,46,0.0,0.0,0.0,0.0,0.0,0.0
1761,2552,30,47,1.0,1.0,1.0,1.0,1.0,0.0
1762,2553,30,48,1.0,1.0,1.0,1.0,1.0,0.0
1763,2554,30,49,1.0,1.0,1.0,1.0,1.0,0.0
1764,2555,30,50,1.0,1.0,1.0,1.0,1.0,0.0
1765,2556,30,51,1.0,1.0,1.0,1.0,0.0,0.0
1766,2557,30,52,0.0,0.0,0.0,1.0,0.0,0.0
1767,2558,30,53,0.0,0.0,0.0,0.0,0.0,0.0
1768,2559,30,54,0.0,0.0,0.0,0.0,0.0,0.0
1769,2560,30,55,0.0,0.0,0.0,0.0,0.0,0.0
1770,2561,30,56,0.0,0.0,0.0,0.0,0.0,0.0
1771,2562,30,57,0.0,0.0,0.0,0.0,0.0,0.0
1772,2563,30,58,0.0,0.0,0.0,0.0,0.0,0.0
1773,2564,30,59,0.0,0.0,0.0,0.0,0.0,0.0
1774,2565,30,60,0.0,0.0,0.0,0.0,0.0,0.0
1775,2566,30,61,0.0,0.0,0.0,0.0,0.0,0.0
1776,2567,30,62,0.0,0.0,0.0,0.0,0.0,0.0
1777,2568,30,63,0.0,0.0,0.0,0.0,0.0,0.0
1778,2569,30,64,0.0,0.0,0.0,0.0,0.0,0.0
1779,2570,30,65,0.0,0.0,0.0,0.0,0.0,0.0
1780,2571,30,66,0.0,0.0,0.0,0.0,0.0,0.0
1781,2572,30,67,0.0,0.0,0.0,0.0,0.0,0.0
1782,2573,30,68,0.0,0.0,0.0,0.0,0.0,0.0
