TIME,WELL_NAME,MASS_KG
3804,299-W17-3,0
3834,299-W17-3,0
3865,299-W17-3,0
3896,299-W17-3,0
3926,299-W17-3,0
3957,299-W17-3,0
3987,299-W17-3,0
4018,299-W17-3,0
4049,299-W17-3,0
4077,299-W17-3,0
4108,299-W17-3,0
4138,299-W17-3,0
4169,299-W17-3,0
4199,299-W17-3,0
4230,299-W17-3,0
4261,299-W17-3,0
4291,299-W17-3,0
4322,299-W17-3,0
4352,299-W17-3,0
4383,299-W17-3,0
4414,299-W17-3,0
4442,299-W17-3,0
4473,299-W17-3,0
4503,299-W17-3,0
4534,299-W17-3,0
4564,299-W17-3,0
4595,299-W17-3,0
4626,299-W17-3,0
4656,299-W17-3,0
5022,299-W17-3,0
5387,299-W17-3,0
5752,299-W17-3,0
6117,299-W17-3,0
6483,299-W17-3,0
6848,299-W17-3,0
7213,299-W17-3,0
7578,299-W17-3,0
7944,299-W17-3,0
8309,299-W17-3,0
9447.8418,299-W17-3,0
10025.8174,299-W17-3,0
10609.5723,299-W17-3,0
11199.165,299-W17-3,0
11794.6533,299-W17-3,0
12396.0967,299-W17-3,0
13003.5547,299-W17-3,0
13617.0869,299-W17-3,0
14236.7549,299-W17-3,0
14862.6191,299-W17-3,0
15494.7422,299-W17-3,0
16133.1865,299-W17-3,0
16778.0156,299-W17-3,0
17429.293,299-W17-3,0
18087.082,299-W17-3,0
18751.4492,299-W17-3,0
19422.4609,299-W17-3,0
20100.1816,299-W17-3,0
20784.6797,299-W17-3,0
21476.0234,299-W17-3,0
22174.2813,299-W17-3,0
22879.5215,299-W17-3,0
23591.8145,299-W17-3,0
24311.2305,299-W17-3,0
25037.8398,299-W17-3,0
25771.7148,299-W17-3,0
26512.9297,299-W17-3,0
27261.5566,299-W17-3,0
28017.6699,299-W17-3,0
28781.3438,299-W17-3,0
29552.6543,299-W17-3,0
30331.6777,299-W17-3,0
31118.4922,299-W17-3,0
31913.1738,299-W17-3,0
32715.8027,299-W17-3,0
33526.457,299-W17-3,0
34345.2188,299-W17-3,0
35172.168,299-W17-3,0
36007.3867,299-W17-3,0
36850.957,299-W17-3,0
37702.9648,299-W17-3,0
38563.4922,299-W17-3,0
39432.625,299-W17-3,0
40310.4492,299-W17-3,0
41197.0508,299-W17-3,0
42092.5195,299-W17-3,0
42996.9414,299-W17-3,0
43910.4063,299-W17-3,0
44833,299-W17-3,0
31,299-W17-2,18.04073938
59,299-W17-2,15.30100805
90,299-W17-2,14.89016015
120,299-W17-2,13.61488931
151,299-W17-2,13.56179921
181,299-W17-2,12.60983461
212,299-W17-2,13.25014995
243,299-W17-2,12.46552614
273,299-W17-2,11.86214725
304,299-W17-2,11.363619
334,299-W17-2,9.216102688
365,299-W17-2,11.61953226
396,299-W17-2,10.62458222
425,299-W17-2,10.25624513
456,299-W17-2,10.52810044
486,299-W17-2,3.170793509
517,299-W17-2,6.364255061
547,299-W17-2,0.011730085
578,299-W17-2,6.741847031
609,299-W17-2,10.30631905
639,299-W17-2,10.47355971
670,299-W17-2,7.367963372
700,299-W17-2,10.57130216
731,299-W17-2,12.07863929
762,299-W17-2,11.78408518
790,299-W17-2,9.643490854
821,299-W17-2,7.270650315
851,299-W17-2,4.811791075
882,299-W17-2,9.384093123
912,299-W17-2,9.367842174
943,299-W17-2,10.58034535
974,299-W17-2,8.860312308
1004,299-W17-2,10.6143001
1035,299-W17-2,10.68166023
1065,299-W17-2,10.23864812
1096,299-W17-2,7.073189545
1127,299-W17-2,0
1155,299-W17-2,0
1186,299-W17-2,0
1216,299-W17-2,0
1247,299-W17-2,0
1277,299-W17-2,0
1308,299-W17-2,0
1339,299-W17-2,0
1369,299-W17-2,0
1400,299-W17-2,0
1430,299-W17-2,0
1461,299-W17-2,0
1492,299-W17-2,0
1520,299-W17-2,0
1551,299-W17-2,0
1581,299-W17-2,0.006239623
1612,299-W17-2,3.52870843
1642,299-W17-2,5.563299323
1673,299-W17-2,6.466694068
1704,299-W17-2,4.55169317
1734,299-W17-2,5.592732011
1765,299-W17-2,6.362825213
1795,299-W17-2,6.362858583
1826,299-W17-2,6.387696821
1857,299-W17-2,6.306145932
1886,299-W17-2,6.078039697
1917,299-W17-2,4.419398429
1947,299-W17-2,0
1978,299-W17-2,0
2008,299-W17-2,0
2039,299-W17-2,2.896805849
2070,299-W17-2,5.794808463
2100,299-W17-2,5.554336673
2131,299-W17-2,5.528475951
2161,299-W17-2,5.413442566
2192,299-W17-2,5.339950409
2223,299-W17-2,5.417035176
2251,299-W17-2,4.673984197
2282,299-W17-2,5.191521114
2312,299-W17-2,4.757827541
2343,299-W17-2,4.995481433
2373,299-W17-2,4.599710634
2404,299-W17-2,4.724520944
2435,299-W17-2,4.468939439
2465,299-W17-2,3.919505263
2496,299-W17-2,4.529169951
2526,299-W17-2,4.316242284
2557,299-W17-2,4.406984738
2588,299-W17-2,4.142626563
2616,299-W17-2,3.849500626
2647,299-W17-2,3.691639673
2677,299-W17-2,3.920453648
2708,299-W17-2,3.93349276
2738,299-W17-2,3.444877742
2769,299-W17-2,3.836923067
2800,299-W17-2,3.494295289
2830,299-W17-2,3.339905353
2861,299-W17-2,3.566071613
2891,299-W17-2,3.465110373
2922,299-W17-2,3.523407426
2953,299-W17-2,3.395833686
2981,299-W17-2,3.009100828
3012,299-W17-2,3.139366944
3042,299-W17-2,3.184752257
3073,299-W17-2,3.293275308
3103,299-W17-2,3.136822599
3134,299-W17-2,3.150938205
3165,299-W17-2,3.096044266
3195,299-W17-2,2.594394294
3226,299-W17-2,3.007737846
3256,299-W17-2,2.839660648
3287,299-W17-2,2.927454549
3318,299-W17-2,2.867856556
3347,299-W17-2,2.638818501
3378,299-W17-2,2.772762337
3408,299-W17-2,2.635391744
3439,299-W17-2,2.673866794
3469,299-W17-2,2.540228364
3500,299-W17-2,2.576700156
3531,299-W17-2,2.52852762
3561,299-W17-2,2.401937003
3592,299-W17-2,1.428693036
3622,299-W17-2,1.317831376
3653,299-W17-2,1.303518115
3684,299-W17-2,1.253562419
3712,299-W17-2,1.095839116
3743,299-W17-2,1.177375388
3773,299-W17-2,1.107013777
3804,299-W17-2,1.112901257
3834,299-W17-2,1.048832113
3865,299-W17-2,1.05613668
3896,299-W17-2,1.029298792
3926,299-W17-2,0.971583098
3957,299-W17-2,0.979986283
3987,299-W17-2,0.92434045
4018,299-W17-2,0.934007953
4049,299-W17-2,0.914731693
4077,299-W17-2,0.810432347
4108,299-W17-2,0.880020208
4138,299-W17-2,0.834519356
4169,299-W17-2,0.844695631
4199,299-W17-2,0.800459705
4230,299-W17-2,0.809721179
4261,299-W17-2,0.792208444
4291,299-W17-2,0.750203044
4322,299-W17-2,0.758244506
4352,299-W17-2,0.71784278
4383,299-W17-2,0.725484245
4414,299-W17-2,0.709109389
4442,299-W17-2,0.626643473
4473,299-W17-2,0.678832319
4503,299-W17-2,0.642285849
4534,299-W17-2,0.648919747
4564,299-W17-2,0.613985417
4595,299-W17-2,0.620689385
4626,299-W17-2,0.607309242
4656,299-W17-2,0.575193367
5022,299-W17-2,6.081435762
5387,299-W17-2,4.585500352
5752,299-W17-2,3.461641103
6117,299-W17-2,2.614481396
6483,299-W17-2,1.982688698
6848,299-W17-2,1.498370146
7213,299-W17-2,1.139006252
7578,299-W17-2,0.86882054
7944,299-W17-2,0.666925771
8309,299-W17-2,0.511461476
9447.8418,299-W17-2,0
10025.8174,299-W17-2,0
10609.5723,299-W17-2,0
11199.165,299-W17-2,0
11794.6533,299-W17-2,0
12396.0967,299-W17-2,0
13003.5547,299-W17-2,0
13617.0869,299-W17-2,0
14236.7549,299-W17-2,0
14862.6191,299-W17-2,0
15494.7422,299-W17-2,0
16133.1865,299-W17-2,0
16778.0156,299-W17-2,0
17429.293,299-W17-2,0
18087.082,299-W17-2,0
18751.4492,299-W17-2,0
19422.4609,299-W17-2,0
20100.1816,299-W17-2,0
20784.6797,299-W17-2,0
21476.0234,299-W17-2,0
22174.2813,299-W17-2,0
22879.5215,299-W17-2,0
23591.8145,299-W17-2,0
24311.2305,299-W17-2,0
25037.8398,299-W17-2,0
25771.7148,299-W17-2,0
26512.9297,299-W17-2,0
27261.5566,299-W17-2,0
28017.6699,299-W17-2,0
28781.3438,299-W17-2,0
29552.6543,299-W17-2,0
30331.6777,299-W17-2,0
31118.4922,299-W17-2,0
31913.1738,299-W17-2,0
32715.8027,299-W17-2,0
33526.457,299-W17-2,0
34345.2188,299-W17-2,0
35172.168,299-W17-2,0
36007.3867,299-W17-2,0
36850.957,299-W17-2,0
37702.9648,299-W17-2,0
38563.4922,299-W17-2,0
39432.625,299-W17-2,0
40310.4492,299-W17-2,0
41197.0508,299-W17-2,0
42092.5195,299-W17-2,0
42996.9414,299-W17-2,0
43910.4063,299-W17-2,0
44833,299-W17-2,0
31,299-W19-111,0
59,299-W19-111,0
90,299-W19-111,0
120,299-W19-111,0
151,299-W19-111,0
181,299-W19-111,0
212,299-W19-111,0
243,299-W19-111,0
273,299-W19-111,0
304,299-W19-111,0.017768477
334,299-W19-111,0
365,299-W19-111,0
396,299-W19-111,0
425,299-W19-111,0
456,299-W19-111,0
486,299-W19-111,0
517,299-W19-111,0
547,299-W19-111,0
578,299-W19-111,0.003951594
609,299-W19-111,0.11916091
639,299-W19-111,1.07301645
670,299-W19-111,0
700,299-W19-111,0
731,299-W19-111,0
762,299-W19-111,0
790,299-W19-111,0
821,299-W19-111,0
851,299-W19-111,0
882,299-W19-111,0
912,299-W19-111,0
943,299-W19-111,0
974,299-W19-111,0
1004,299-W19-111,0
1035,299-W19-111,0
1065,299-W19-111,0
1096,299-W19-111,0
1127,299-W19-111,0
1155,299-W19-111,0
1186,299-W19-111,0
1216,299-W19-111,0
1247,299-W19-111,0
1277,299-W19-111,0
1308,299-W19-111,0
1339,299-W19-111,0
1369,299-W19-111,0
1400,299-W19-111,0
1430,299-W19-111,0
1461,299-W19-111,0
1492,299-W19-111,0.145901432
1520,299-W19-111,0
1551,299-W19-111,0
1581,299-W19-111,0
1612,299-W19-111,0
1642,299-W19-111,0
1673,299-W19-111,0
1704,299-W19-111,0
1734,299-W19-111,0.836526883
1765,299-W19-111,1.276953705
1795,299-W19-111,2.101185124
1826,299-W19-111,2.173030111
1857,299-W19-111,2.172798917
1886,299-W19-111,2.149495917
1917,299-W19-111,1.485848041
1947,299-W19-111,0
1978,299-W19-111,0
2008,299-W19-111,0
2039,299-W19-111,1.182757041
2070,299-W19-111,2.115620625
2100,299-W19-111,2.058193312
2131,299-W19-111,2.06334245
2161,299-W19-111,2.045418548
2192,299-W19-111,2.084235187
2223,299-W19-111,1.638053918
2251,299-W19-111,1.865814164
2282,299-W19-111,2.071688126
2312,299-W19-111,1.812865786
2343,299-W19-111,1.898052065
2373,299-W19-111,1.933114131
2404,299-W19-111,2.022256005
2435,299-W19-111,1.902867986
2465,299-W19-111,1.74285878
2496,299-W19-111,1.840404325
2526,299-W19-111,1.904936237
2557,299-W19-111,1.767468456
2588,299-W19-111,1.610993535
2616,299-W19-111,1.729212897
2647,299-W19-111,2.074217342
2677,299-W19-111,1.86432346
2708,299-W19-111,1.897174994
2738,299-W19-111,1.671467572
2769,299-W19-111,1.897977662
2800,299-W19-111,1.777023884
2830,299-W19-111,1.695016713
2861,299-W19-111,2.054061745
2891,299-W19-111,1.800076487
2922,299-W19-111,1.457051061
2953,299-W19-111,1.790189571
2981,299-W19-111,1.636778581
3012,299-W19-111,1.786928893
3042,299-W19-111,1.719431791
3073,299-W19-111,1.778856245
3103,299-W19-111,1.713321871
3134,299-W19-111,1.74052859
3165,299-W19-111,1.729259881
3195,299-W19-111,1.480971644
3226,299-W19-111,1.714706457
3256,299-W19-111,0.772389311
3287,299-W19-111,0
3318,299-W19-111,1.470108593
3347,299-W19-111,1.367427564
3378,299-W19-111,1.453106594
3408,299-W19-111,1.397616648
3439,299-W19-111,1.435414547
3469,299-W19-111,1.380725656
3500,299-W19-111,1.418204544
3531,299-W19-111,1.409617977
3561,299-W19-111,1.356049109
3592,299-W19-111,0
3622,299-W19-111,0
3653,299-W19-111,0
3684,299-W19-111,0
3712,299-W19-111,0
3743,299-W19-111,0
3773,299-W19-111,0
3804,299-W19-111,0
3834,299-W19-111,0
3865,299-W19-111,0
3896,299-W19-111,0
3926,299-W19-111,0
3957,299-W19-111,0
3987,299-W19-111,0
4018,299-W19-111,0
4049,299-W19-111,0
4077,299-W19-111,0
4108,299-W19-111,0
4138,299-W19-111,0
4169,299-W19-111,0
4199,299-W19-111,0
4230,299-W19-111,0
4261,299-W19-111,0
4291,299-W19-111,0
4322,299-W19-111,0
4352,299-W19-111,0
4383,299-W19-111,0
4414,299-W19-111,0
4442,299-W19-111,0
4473,299-W19-111,0
4503,299-W19-111,0
4534,299-W19-111,0
4564,299-W19-111,0
4595,299-W19-111,0
4626,299-W19-111,0
4656,299-W19-111,0
5022,299-W19-111,0
5387,299-W19-111,0
5752,299-W19-111,0
6117,299-W19-111,0
6483,299-W19-111,0
6848,299-W19-111,0
7213,299-W19-111,0
7578,299-W19-111,0
7944,299-W19-111,0
8309,299-W19-111,0
9447.8418,299-W19-111,0
10025.8174,299-W19-111,0
10609.5723,299-W19-111,0
11199.165,299-W19-111,0
11794.6533,299-W19-111,0
12396.0967,299-W19-111,0
13003.5547,299-W19-111,0
13617.0869,299-W19-111,0
14236.7549,299-W19-111,0
14862.6191,299-W19-111,0
15494.7422,299-W19-111,0
16133.1865,299-W19-111,0
16778.0156,299-W19-111,0
17429.293,299-W19-111,0
18087.082,299-W19-111,0
18751.4492,299-W19-111,0
19422.4609,299-W19-111,0
20100.1816,299-W19-111,0
20784.6797,299-W19-111,0
21476.0234,299-W19-111,0
22174.2813,299-W19-111,0
22879.5215,299-W19-111,0
23591.8145,299-W19-111,0
24311.2305,299-W19-111,0
25037.8398,299-W19-111,0
25771.7148,299-W19-111,0
26512.9297,299-W19-111,0
27261.5566,299-W19-111,0
28017.6699,299-W19-111,0
28781.3438,299-W19-111,0
29552.6543,299-W19-111,0
30331.6777,299-W19-111,0
31118.4922,299-W19-111,0
31913.1738,299-W19-111,0
32715.8027,299-W19-111,0
33526.457,299-W19-111,0
34345.2188,299-W19-111,0
35172.168,299-W19-111,0
36007.3867,299-W19-111,0
36850.957,299-W19-111,0
37702.9648,299-W19-111,0
38563.4922,299-W19-111,0
39432.625,299-W19-111,0
40310.4492,299-W19-111,0
41197.0508,299-W19-111,0
42092.5195,299-W19-111,0
42996.9414,299-W19-111,0
43910.4063,299-W19-111,0
44833,299-W19-111,0
31,299-W11-49,14.83139495
59,299-W11-49,12.23418986
90,299-W11-49,14.63138756
120,299-W11-49,13.61984896
151,299-W11-49,13.45400473
181,299-W11-49,13.88785726
212,299-W11-49,14.85879541
243,299-W11-49,14.29731519
273,299-W11-49,14.17435496
304,299-W11-49,15.27131655
334,299-W11-49,13.32848668
365,299-W11-49,12.96640322
396,299-W11-49,10.17747945
425,299-W11-49,10.1286265
456,299-W11-49,11.62612449
486,299-W11-49,11.21017821
517,299-W11-49,12.60719228
547,299-W11-49,11.30329739
578,299-W11-49,4.456026991
609,299-W11-49,10.17862776
639,299-W11-49,11.41326645
670,299-W11-49,0
700,299-W11-49,9.934995738
731,299-W11-49,15.90147273
762,299-W11-49,15.57749888
790,299-W11-49,10.97140171
821,299-W11-49,11.41723461
851,299-W11-49,9.324624364
882,299-W11-49,11.64586835
912,299-W11-49,12.28362783
943,299-W11-49,15.75607088
974,299-W11-49,13.46735197
1004,299-W11-49,17.9530739
1035,299-W11-49,19.16353413
1065,299-W11-49,18.80067226
1096,299-W11-49,19.4717007
1127,299-W11-49,19.78184831
1155,299-W11-49,18.14729514
1186,299-W11-49,19.67012514
1216,299-W11-49,19.45957723
1247,299-W11-49,20.35893541
1277,299-W11-49,19.89147881
1308,299-W11-49,18.94393096
1339,299-W11-49,19.75349354
1369,299-W11-49,18.81855852
1400,299-W11-49,20.17732543
1430,299-W11-49,19.68194864
1461,299-W11-49,19.66754049
1492,299-W11-49,17.99718209
1520,299-W11-49,11.70777974
1551,299-W11-49,15.6502506
1581,299-W11-49,15.28506809
1612,299-W11-49,18.58213826
1642,299-W11-49,15.46590075
1673,299-W11-49,18.11140928
1704,299-W11-49,14.65500922
1734,299-W11-49,17.34191386
1765,299-W11-49,19.7933839
1795,299-W11-49,19.71428922
1826,299-W11-49,19.65156707
1857,299-W11-49,19.45795004
1886,299-W11-49,17.52987222
1917,299-W11-49,9.221091878
1947,299-W11-49,0
1978,299-W11-49,0
2008,299-W11-49,0
2039,299-W11-49,1.651283101
2070,299-W11-49,18.66177674
2100,299-W11-49,18.19920836
2131,299-W11-49,18.35594283
2161,299-W11-49,16.35713257
2192,299-W11-49,15.75616769
2223,299-W11-49,13.82504653
2251,299-W11-49,12.41450499
2282,299-W11-49,13.67754898
2312,299-W11-49,12.68440602
2343,299-W11-49,13.44494166
2373,299-W11-49,12.62746512
2404,299-W11-49,13.17472802
2435,299-W11-49,10.84737306
2465,299-W11-49,11.35711975
2496,299-W11-49,12.89000557
2526,299-W11-49,12.3345949
2557,299-W11-49,12.56716678
2588,299-W11-49,11.29099356
2616,299-W11-49,10.508212
2647,299-W11-49,11.23354904
2677,299-W11-49,10.92399957
2708,299-W11-49,10.96230542
2738,299-W11-49,10.20426985
2769,299-W11-49,10.8084519
2800,299-W11-49,9.858853353
2830,299-W11-49,9.674623274
2861,299-W11-49,10.32203256
2891,299-W11-49,10.07643494
2922,299-W11-49,10.23881539
2953,299-W11-49,9.904348375
2981,299-W11-49,9.017421914
3012,299-W11-49,9.533095123
3042,299-W11-49,9.344140811
3073,299-W11-49,9.198981957
3103,299-W11-49,9.2567454
3134,299-W11-49,9.375484975
3165,299-W11-49,8.955507674
3195,299-W11-49,7.563569739
3226,299-W11-49,8.664656623
3256,299-W11-49,8.248769354
3287,299-W11-49,8.54278004
3318,299-W11-49,8.579444011
3347,299-W11-49,7.962577853
3378,299-W11-49,8.444588088
3408,299-W11-49,8.105365128
3439,299-W11-49,8.30600135
3469,299-W11-49,7.969939761
3500,299-W11-49,8.164743106
3531,299-W11-49,8.092125457
3561,299-W11-49,7.761517178
3592,299-W11-49,7.969427492
3622,299-W11-49,7.669754867
3653,299-W11-49,7.879820736
3684,299-W11-49,7.824233183
3712,299-W11-49,7.00911243
3743,299-W11-49,7.688178108
3773,299-W11-49,7.356929025
3804,299-W11-49,7.507238016
3834,299-W11-49,7.165133231
3865,299-W11-49,7.29491459
3896,299-W11-49,7.178499933
3926,299-W11-49,6.831940527
3957,299-W11-49,6.930665475
3987,299-W11-49,6.575252161
4018,299-W11-49,6.655145291
4049,299-W11-49,6.51310777
4077,299-W11-49,5.761321143
4108,299-W11-49,6.245403304
4138,299-W11-49,5.91219614
4169,299-W11-49,5.975143551
4199,299-W11-49,5.654521438
4230,299-W11-49,5.713153489
4261,299-W11-49,5.583455877
4291,299-W11-49,5.282073268
4322,299-W11-49,5.337388733
4352,299-W11-49,5.051395803
4383,299-W11-49,5.104868353
4414,299-W11-49,4.990020742
4442,299-W11-49,4.4099238
4473,299-W11-49,4.777064199
4503,299-W11-49,4.519095881
4534,299-W11-49,4.564491938
4564,299-W11-49,4.317225871
4595,299-W11-49,4.360213994
4626,299-W11-49,4.259724348
4656,299-W11-49,4.028376006
5022,299-W11-49,42.63724596
5387,299-W11-49,32.0897726
5752,299-W11-49,24.34905606
6117,299-W11-49,18.58635036
6483,299-W11-49,14.31508623
6848,299-W11-49,11.03652085
7213,299-W11-49,8.589504851
7578,299-W11-49,6.7258729
7944,299-W11-49,5.310837823
8309,299-W11-49,4.195428735
9447.8418,299-W11-49,0
10025.8174,299-W11-49,0
10609.5723,299-W11-49,0
11199.165,299-W11-49,0
11794.6533,299-W11-49,0
12396.0967,299-W11-49,0
13003.5547,299-W11-49,0
13617.0869,299-W11-49,0
14236.7549,299-W11-49,0
14862.6191,299-W11-49,0
15494.7422,299-W11-49,0
16133.1865,299-W11-49,0
16778.0156,299-W11-49,0
17429.293,299-W11-49,0
18087.082,299-W11-49,0
18751.4492,299-W11-49,0
19422.4609,299-W11-49,0
20100.1816,299-W11-49,0
20784.6797,299-W11-49,0
21476.0234,299-W11-49,0
22174.2813,299-W11-49,0
22879.5215,299-W11-49,0
23591.8145,299-W11-49,0
24311.2305,299-W11-49,0
25037.8398,299-W11-49,0
25771.7148,299-W11-49,0
26512.9297,299-W11-49,0
27261.5566,299-W11-49,0
28017.6699,299-W11-49,0
28781.3438,299-W11-49,0
29552.6543,299-W11-49,0
30331.6777,299-W11-49,0
31118.4922,299-W11-49,0
31913.1738,299-W11-49,0
32715.8027,299-W11-49,0
33526.457,299-W11-49,0
34345.2188,299-W11-49,0
35172.168,299-W11-49,0
36007.3867,299-W11-49,0
36850.957,299-W11-49,0
37702.9648,299-W11-49,0
38563.4922,299-W11-49,0
39432.625,299-W11-49,0
40310.4492,299-W11-49,0
41197.0508,299-W11-49,0
42092.5195,299-W11-49,0
42996.9414,299-W11-49,0
43910.4063,299-W11-49,0
44833,299-W11-49,0
31,299-W11-97,0
59,299-W11-97,0
90,299-W11-97,0
120,299-W11-97,0
151,299-W11-97,0
181,299-W11-97,0
212,299-W11-97,0
243,299-W11-97,0
273,299-W11-97,0
304,299-W11-97,0.000125539
334,299-W11-97,0.001258405
365,299-W11-97,1.577046548
396,299-W11-97,2.773298217
425,299-W11-97,1.279677877
456,299-W11-97,0.420223359
486,299-W11-97,0.938415338
517,299-W11-97,0.000340299
547,299-W11-97,0.142034506
578,299-W11-97,1.844439823
609,299-W11-97,1.19239234
639,299-W11-97,2.587294627
670,299-W11-97,0.803355733
700,299-W11-97,2.591050248
731,299-W11-97,3.375465326
762,299-W11-97,3.260620498
790,299-W11-97,2.682724022
821,299-W11-97,2.729728409
851,299-W11-97,2.511144371
882,299-W11-97,3.098165859
912,299-W11-97,3.17786198
943,299-W11-97,3.237342832
974,299-W11-97,0.3092705
1004,299-W11-97,2.66686148
1035,299-W11-97,3.312271006
1065,299-W11-97,3.157179575
1096,299-W11-97,3.288694777
1127,299-W11-97,3.624876877
1155,299-W11-97,3.867169982
1186,299-W11-97,2.951144461
1216,299-W11-97,2.788601278
1247,299-W11-97,3.768231052
1277,299-W11-97,3.990137544
1308,299-W11-97,2.334163097
1339,299-W11-97,3.635959162
1369,299-W11-97,3.165245949
1400,299-W11-97,2.748479409
1430,299-W11-97,3.069433628
1461,299-W11-97,3.660398641
1492,299-W11-97,3.899500929
1520,299-W11-97,2.843594603
1551,299-W11-97,3.893565287
1581,299-W11-97,2.493528813
1612,299-W11-97,3.182454887
1642,299-W11-97,3.345000062
1673,299-W11-97,4.206767057
1704,299-W11-97,3.181416913
1734,299-W11-97,4.03653312
1765,299-W11-97,4.616720723
1795,299-W11-97,4.647859772
1826,299-W11-97,4.812840512
1857,299-W11-97,4.801593165
1886,299-W11-97,4.489713509
1917,299-W11-97,4.778026859
1947,299-W11-97,4.652042492
1978,299-W11-97,4.650962027
2008,299-W11-97,4.483034037
2039,299-W11-97,4.781338728
2070,299-W11-97,4.739165456
2100,299-W11-97,4.641490692
2131,299-W11-97,4.663605173
2161,299-W11-97,4.636350456
2192,299-W11-97,4.733848742
2223,299-W11-97,4.711816141
2251,299-W11-97,4.27720066
2282,299-W11-97,4.736834496
2312,299-W11-97,4.416788294
2343,299-W11-97,4.727002351
2373,299-W11-97,4.348233692
2404,299-W11-97,4.704234791
2435,299-W11-97,3.189156426
2465,299-W11-97,2.511417822
2496,299-W11-97,4.300434064
2526,299-W11-97,4.488673957
2557,299-W11-97,4.653205837
2588,299-W11-97,4.429727916
2616,299-W11-97,4.168039497
2647,299-W11-97,4.545767244
2677,299-W11-97,4.446713413
2708,299-W11-97,4.539109456
2738,299-W11-97,4.16163354
2769,299-W11-97,3.665767975
2800,299-W11-97,4.090565622
2830,299-W11-97,4.093182954
2861,299-W11-97,4.409758327
2891,299-W11-97,4.3379254
2922,299-W11-97,4.464633815
2953,299-W11-97,4.3741753
2981,299-W11-97,3.911698392
3012,299-W11-97,4.119095534
3042,299-W11-97,4.243304717
3073,299-W11-97,4.423292884
3103,299-W11-97,4.32384817
3134,299-W11-97,4.406121793
3165,299-W11-97,4.384830592
3195,299-W11-97,3.732189224
3226,299-W11-97,4.36659339
3256,299-W11-97,4.146915696
3287,299-W11-97,4.340066164
3318,299-W11-97,4.266587908
3347,299-W11-97,3.977120907
3378,299-W11-97,4.235888097
3408,299-W11-97,4.083794842
3439,299-W11-97,4.203785146
3469,299-W11-97,4.052393752
3500,299-W11-97,4.17099668
3531,299-W11-97,4.154093678
3561,299-W11-97,4.003871462
3592,299-W11-97,4.100431116
3622,299-W11-97,3.904871479
3653,299-W11-97,3.970651835
3684,299-W11-97,3.91590838
3712,299-W11-97,3.491851772
3743,299-W11-97,3.815914298
3773,299-W11-97,3.641031621
3804,299-W11-97,3.710822874
3834,299-W11-97,3.543156585
3865,299-W11-97,3.626312475
3896,299-W11-97,3.601602729
3926,299-W11-97,3.455072254
3957,299-W11-97,3.535833989
3987,299-W11-97,3.38577498
4018,299-W11-97,3.462163391
4049,299-W11-97,3.425254029
4077,299-W11-97,3.06217494
4108,299-W11-97,3.358410832
4138,299-W11-97,3.218981513
4169,299-W11-97,3.295455487
4199,299-W11-97,3.160098307
4230,299-W11-97,3.236916174
4261,299-W11-97,3.208684925
4291,299-W11-97,3.078838019
4322,299-W11-97,3.155382089
4352,299-W11-97,3.028521859
4383,299-W11-97,3.104375879
4414,299-W11-97,3.079089648
4442,299-W11-97,2.759643157
4473,299-W11-97,3.032284891
4503,299-W11-97,2.911414315
4534,299-W11-97,2.985041055
4564,299-W11-97,2.866230843
4595,299-W11-97,2.938878518
4626,299-W11-97,2.915774102
4656,299-W11-97,2.799922952
5022,299-W11-97,32.6246731
5387,299-W11-97,29.67747509
5752,299-W11-97,27.18233136
6117,299-W11-97,24.97039552
6483,299-W11-97,23.06225579
6848,299-W11-97,21.241838
7213,299-W11-97,19.67232118
7578,299-W11-97,18.26428177
7944,299-W11-97,17.03919265
8309,299-W11-97,15.84076539
9447.8418,299-W11-97,0
10025.8174,299-W11-97,0
10609.5723,299-W11-97,0
11199.165,299-W11-97,0
11794.6533,299-W11-97,0
12396.0967,299-W11-97,0
13003.5547,299-W11-97,0
13617.0869,299-W11-97,0
14236.7549,299-W11-97,0
14862.6191,299-W11-97,0
15494.7422,299-W11-97,0
16133.1865,299-W11-97,0
16778.0156,299-W11-97,0
17429.293,299-W11-97,0
18087.082,299-W11-97,0
18751.4492,299-W11-97,0
19422.4609,299-W11-97,0
20100.1816,299-W11-97,0
20784.6797,299-W11-97,0
21476.0234,299-W11-97,0
22174.2813,299-W11-97,0
22879.5215,299-W11-97,0
23591.8145,299-W11-97,0
24311.2305,299-W11-97,0
25037.8398,299-W11-97,0
25771.7148,299-W11-97,0
26512.9297,299-W11-97,0
27261.5566,299-W11-97,0
28017.6699,299-W11-97,0
28781.3438,299-W11-97,0
29552.6543,299-W11-97,0
30331.6777,299-W11-97,0
31118.4922,299-W11-97,0
31913.1738,299-W11-97,0
32715.8027,299-W11-97,0
33526.457,299-W11-97,0
34345.2188,299-W11-97,0
35172.168,299-W11-97,0
36007.3867,299-W11-97,0
36850.957,299-W11-97,0
37702.9648,299-W11-97,0
38563.4922,299-W11-97,0
39432.625,299-W11-97,0
40310.4492,299-W11-97,0
41197.0508,299-W11-97,0
42092.5195,299-W11-97,0
42996.9414,299-W11-97,0
43910.4063,299-W11-97,0
44833,299-W11-97,0
31,299-W6-15,0.861171268
59,299-W6-15,6.786639812
90,299-W6-15,8.066329029
120,299-W6-15,7.59659461
151,299-W6-15,7.321357115
181,299-W6-15,8.870748585
212,299-W6-15,8.44529657
