Month_End,WELL_NAME,MASS_KG
12/31/2022,299-W12-4,9.475900865
01/31/2023,299-W12-4,8.63566495
02/28/2023,299-W12-4,6.889144807
03/31/2023,299-W12-4,7.365526989
04/30/2023,299-W12-4,7.452307362
05/31/2023,299-W12-4,7.598624177
06/30/2023,299-W12-4,7.615152197
07/31/2023,299-W12-4,9.868933252
08/31/2023,299-W12-4,11.22538302
09/30/2023,299-W12-4,9.096118425
10/31/2023,299-W12-4,9.993280458
11/30/2023,299-W12-4,9.521941153
12/31/2023,299-W12-4,9.776244001
01/31/2024,299-W12-4,9.635048731
02/29/2024,299-W12-4,9.278044012
03/31/2024,299-W12-4,9.849826136
04/30/2024,299-W12-4,9.544924195
05/31/2024,299-W12-4,10.16461801
06/30/2024,299-W12-4,8.066755574
07/31/2024,299-W12-4,7.819624366
08/31/2024,299-W12-4,8.853264793
09/30/2024,299-W12-4,8.854718371
10/31/2024,299-W12-4,8.651161164
11/30/2024,299-W12-4,5.977108426
12/31/2024,299-W12-4,9.095256211
07/31/2012,299-W12-3,0.320179002
08/31/2012,299-W12-3,1.764726842
09/30/2012,299-W12-3,0.595845802
10/31/2012,299-W12-3,3.366851315
11/30/2012,299-W12-3,4.948130132
12/31/2012,299-W12-3,8.880885118
01/31/2013,299-W12-3,10.28126341
02/28/2013,299-W12-3,8.956754989
03/31/2013,299-W12-3,10.23097767
04/30/2013,299-W12-3,12.04654249
05/31/2013,299-W12-3,13.0199151
06/30/2013,299-W12-3,8.223697698
07/31/2013,299-W12-3,5.99195276
08/31/2013,299-W12-3,5.614099265
09/30/2013,299-W12-3,8.946475333
10/31/2013,299-W12-3,10.7541414
11/30/2013,299-W12-3,9.114639165
12/31/2013,299-W12-3,9.930246045
01/31/2014,299-W12-3,9.291029891
02/28/2014,299-W12-3,6.898285043
03/31/2014,299-W12-3,12.99691966
04/30/2014,299-W12-3,14.67746418
05/31/2014,299-W12-3,11.75774452
06/30/2014,299-W12-3,9.749463451
07/31/2014,299-W12-3,8.233057885
08/31/2014,299-W12-3,8.204457857
09/30/2014,299-W12-3,5.353831691
10/31/2014,299-W12-3,9.910349734
11/30/2014,299-W12-3,8.213240273
12/31/2014,299-W12-3,7.035596965
01/31/2015,299-W12-3,7.008723817
02/28/2015,299-W12-3,6.166490782
03/31/2015,299-W12-3,7.610591728
04/30/2015,299-W12-3,6.866132543
05/31/2015,299-W12-3,7.495691174
06/30/2015,299-W12-3,7.047792333
07/31/2015,299-W12-3,8.590222982
08/31/2015,299-W12-3,7.732421322
09/30/2015,299-W12-3,2.034550679
10/31/2015,299-W12-3,0
11/30/2015,299-W12-3,0
12/31/2015,299-W12-3,3.796990405
01/31/2016,299-W12-3,5.102378836
02/29/2016,299-W12-3,4.331837722
03/31/2016,299-W12-3,3.812446862
04/30/2016,299-W12-3,0.098205895
05/31/2016,299-W12-3,0
06/30/2016,299-W12-3,0
07/31/2016,299-W12-3,3.913664967
08/31/2016,299-W12-3,4.633888855
09/30/2016,299-W12-3,7.725689764
10/31/2016,299-W12-3,0.934912432
11/30/2016,299-W12-3,6.952707963
12/31/2016,299-W12-3,8.09005747
01/31/2017,299-W12-3,6.831585559
02/28/2017,299-W12-3,5.103107885
03/31/2017,299-W12-3,3.444722716
04/30/2017,299-W12-3,1.115079291
05/31/2017,299-W12-3,5.689470411
06/30/2017,299-W12-3,5.647352673
07/31/2017,299-W12-3,6.666262059
08/31/2017,299-W12-3,4.195611711
09/30/2017,299-W12-3,8.049873843
10/31/2017,299-W12-3,8.794958548
11/30/2017,299-W12-3,8.007921291
12/31/2017,299-W12-3,6.337297154
01/31/2018,299-W12-3,8.42754529
02/28/2018,299-W12-3,8.061855543
03/31/2018,299-W12-3,7.770389522
04/30/2018,299-W12-3,7.668696447
05/31/2018,299-W12-3,7.84676781
06/30/2018,299-W12-3,7.376919678
07/31/2018,299-W12-3,4.34035791
08/31/2018,299-W12-3,5.448019198
09/30/2018,299-W12-3,4.891541157
10/31/2018,299-W12-3,7.806764751
11/30/2018,299-W12-3,9.325401551
12/31/2018,299-W12-3,8.884503789
01/31/2019,299-W12-3,6.973948456
02/28/2019,299-W12-3,4.785429035
03/31/2019,299-W12-3,5.927281465
04/30/2019,299-W12-3,6.301423114
05/31/2019,299-W12-3,7.526626733
06/30/2019,299-W12-3,7.683325564
07/31/2019,299-W12-3,8.751696618
08/31/2019,299-W12-3,7.414573667
09/30/2019,299-W12-3,6.917397727
10/31/2019,299-W12-3,6.306816695
11/30/2019,299-W12-3,7.332175299
12/31/2019,299-W12-3,8.785905941
01/31/2020,299-W12-3,9.787526063
02/29/2020,299-W12-3,9.121795102
03/31/2020,299-W12-3,9.622278695
04/30/2020,299-W12-3,9.200164062
05/31/2020,299-W12-3,9.065251986
06/30/2020,299-W12-3,8.915226864
07/31/2020,299-W12-3,9.089021487
08/31/2020,299-W12-3,8.846062713
09/30/2020,299-W12-3,8.290298552
10/31/2020,299-W12-3,8.222135442
11/30/2020,299-W12-3,7.766387591
12/31/2020,299-W12-3,7.961583113
01/31/2021,299-W12-3,8.145735116
02/28/2021,299-W12-3,7.492171796
03/31/2021,299-W12-3,7.070302485
04/30/2021,299-W12-3,5.675222352
05/31/2021,299-W12-3,4.929130296
06/30/2021,299-W12-3,5.083141484
07/31/2021,299-W12-3,5.103002241
08/31/2021,299-W12-3,7.116700793
09/30/2021,299-W12-3,7.065785628
10/31/2021,299-W12-3,7.778746602
11/30/2021,299-W12-3,7.858042031
12/31/2021,299-W12-3,7.918416809
01/31/2022,299-W12-3,6.78353705
02/28/2022,299-W12-3,5.576785853
03/31/2022,299-W12-3,6.469900362
04/30/2022,299-W12-3,7.15808042
05/31/2022,299-W12-3,7.297610245
06/30/2022,299-W12-3,6.155852296
07/31/2022,299-W12-3,5.581387309
08/31/2022,299-W12-3,4.598182246
09/30/2022,299-W12-3,4.549666428
10/31/2022,299-W12-3,5.16135306
11/30/2022,299-W12-3,5.302723048
12/31/2022,299-W12-3,5.656945437
01/31/2023,299-W12-3,5.396143327
02/28/2023,299-W12-3,1.121104457
03/31/2023,299-W12-3,4.090692252
04/30/2023,299-W12-3,5.10484698
05/31/2023,299-W12-3,4.718904637
06/30/2023,299-W12-3,4.246387157
07/31/2023,299-W12-3,4.888572329
08/31/2023,299-W12-3,5.27617967
09/30/2023,299-W12-3,4.619082141
10/31/2023,299-W12-3,5.576854873
11/30/2023,299-W12-3,5.488327967
12/31/2023,299-W12-3,5.742101296
01/31/2024,299-W12-3,5.724736115
02/29/2024,299-W12-3,5.395611239
03/31/2024,299-W12-3,5.616712742
04/30/2024,299-W12-3,5.371849964
05/31/2024,299-W12-3,5.449845031
06/30/2024,299-W12-3,5.462839686
07/31/2024,299-W12-3,4.056163362
08/31/2024,299-W12-3,5.39345471
09/30/2024,299-W12-3,4.838607978
10/31/2024,299-W12-3,4.363728069
11/30/2024,299-W12-3,3.103943028
12/31/2024,299-W12-3,4.075847503
07/31/2012,299-W5-1,0
08/31/2012,299-W5-1,0
09/30/2012,299-W5-1,0
10/31/2012,299-W5-1,0
11/30/2012,299-W5-1,0
12/31/2012,299-W5-1,0
01/31/2013,299-W5-1,0
02/28/2013,299-W5-1,0
03/31/2013,299-W5-1,0
04/30/2013,299-W5-1,0
05/31/2013,299-W5-1,0
06/30/2013,299-W5-1,0
07/31/2013,299-W5-1,0
08/31/2013,299-W5-1,0
09/30/2013,299-W5-1,0
10/31/2013,299-W5-1,0
11/30/2013,299-W5-1,0
12/31/2013,299-W5-1,0
01/31/2014,299-W5-1,0
02/28/2014,299-W5-1,0
03/31/2014,299-W5-1,0
04/30/2014,299-W5-1,0
05/31/2014,299-W5-1,0
06/30/2014,299-W5-1,0
07/31/2014,299-W5-1,0
08/31/2014,299-W5-1,0
09/30/2014,299-W5-1,0
10/31/2014,299-W5-1,0.019078475
11/30/2014,299-W5-1,1.404652751
12/31/2014,299-W5-1,2.062860152
01/31/2015,299-W5-1,2.068692375
02/28/2015,299-W5-1,1.949168929
03/31/2015,299-W5-1,2.512277477
04/30/2015,299-W5-1,2.258392391
05/31/2015,299-W5-1,2.57457915
06/30/2015,299-W5-1,2.268193091
07/31/2015,299-W5-1,2.852708935
08/31/2015,299-W5-1,2.876749546
09/30/2015,299-W5-1,2.602550058
10/31/2015,299-W5-1,2.920672249
11/30/2015,299-W5-1,3.350146848
12/31/2015,299-W5-1,3.492253333
01/31/2016,299-W5-1,1.763647415
02/29/2016,299-W5-1,2.080394247
03/31/2016,299-W5-1,1.794285865
04/30/2016,299-W5-1,0.048735225
05/31/2016,299-W5-1,0.002712765
06/30/2016,299-W5-1,0
07/31/2016,299-W5-1,1.515301865
08/31/2016,299-W5-1,1.834946922
09/30/2016,299-W5-1,3.373595408
10/31/2016,299-W5-1,2.050881466
11/30/2016,299-W5-1,2.516886726
12/31/2016,299-W5-1,2.88762455
01/31/2017,299-W5-1,2.86690258
02/28/2017,299-W5-1,2.306117701
03/31/2017,299-W5-1,1.196348034
04/30/2017,299-W5-1,1.236422091
05/31/2017,299-W5-1,2.823531364
06/30/2017,299-W5-1,2.895926483
07/31/2017,299-W5-1,1.841131721
08/31/2017,299-W5-1,0
09/30/2017,299-W5-1,0.001862423
10/31/2017,299-W5-1,2.175661271
11/30/2017,299-W5-1,2.744489849
12/31/2017,299-W5-1,3.177954544
01/31/2018,299-W5-1,3.687324377
02/28/2018,299-W5-1,3.677467653
03/31/2018,299-W5-1,3.146538698
04/30/2018,299-W5-1,3.14998332
05/31/2018,299-W5-1,3.380804362
06/30/2018,299-W5-1,2.997270846
07/31/2018,299-W5-1,1.411524057
08/31/2018,299-W5-1,1.979129952
09/30/2018,299-W5-1,1.740335707
10/31/2018,299-W5-1,2.213315002
11/30/2018,299-W5-1,3.011415408
12/31/2018,299-W5-1,3.797719861
01/31/2019,299-W5-1,3.350241068
02/28/2019,299-W5-1,2.153411454
03/31/2019,299-W5-1,2.310015754
04/30/2019,299-W5-1,1.934597463
05/31/2019,299-W5-1,2.010746854
06/30/2019,299-W5-1,2.02200866
07/31/2019,299-W5-1,2.734072227
08/31/2019,299-W5-1,2.899604931
09/30/2019,299-W5-1,3.271204671
10/31/2019,299-W5-1,2.973290198
11/30/2019,299-W5-1,3.391221549
12/31/2019,299-W5-1,3.927500137
01/31/2020,299-W5-1,4.197708669
02/29/2020,299-W5-1,3.940158857
03/31/2020,299-W5-1,4.193983195
04/30/2020,299-W5-1,4.040466942
05/31/2020,299-W5-1,4.025062559
06/30/2020,299-W5-1,3.991605968
07/31/2020,299-W5-1,4.096640056
08/31/2020,299-W5-1,3.997537223
09/30/2020,299-W5-1,3.734497916
10/31/2020,299-W5-1,3.675746032
11/30/2020,299-W5-1,3.483925648
12/31/2020,299-W5-1,3.574585054
01/31/2021,299-W5-1,3.956833124
02/28/2021,299-W5-1,3.582802574
03/31/2021,299-W5-1,3.411088656
04/30/2021,299-W5-1,2.725648452
05/31/2021,299-W5-1,2.006791614
06/30/2021,299-W5-1,1.172863644
07/31/2021,299-W5-1,2.418209806
08/31/2021,299-W5-1,3.336129995
09/30/2021,299-W5-1,3.449106192
10/31/2021,299-W5-1,3.900159263
11/30/2021,299-W5-1,4.042513749
12/31/2021,299-W5-1,4.122672731
01/31/2022,299-W5-1,3.505470218
02/28/2022,299-W5-1,2.936809331
03/31/2022,299-W5-1,2.564638415
04/30/2022,299-W5-1,3.676948046
05/31/2022,299-W5-1,3.920774017
06/30/2022,299-W5-1,3.395191792
07/31/2022,299-W5-1,3.293957399
08/31/2022,299-W5-1,2.728234427
09/30/2022,299-W5-1,2.781572895
10/31/2022,299-W5-1,3.090244561
11/30/2022,299-W5-1,2.919785236
12/31/2022,299-W5-1,3.099276305
01/31/2023,299-W5-1,2.91667538
02/28/2023,299-W5-1,2.433268683
03/31/2023,299-W5-1,2.68650392
04/30/2023,299-W5-1,2.67738621
05/31/2023,299-W5-1,2.648880263
06/30/2023,299-W5-1,2.384664412
07/31/2023,299-W5-1,2.024518094
08/31/2023,299-W5-1,1.997668425
09/30/2023,299-W5-1,2.432596944
10/31/2023,299-W5-1,3.588079311
11/30/2023,299-W5-1,3.429289209
12/31/2023,299-W5-1,3.44453107
01/31/2024,299-W5-1,3.338811844
02/29/2024,299-W5-1,3.281239425
03/31/2024,299-W5-1,3.592948667
04/30/2024,299-W5-1,3.594173518
05/31/2024,299-W5-1,3.806964296
06/30/2024,299-W5-1,3.937474945
07/31/2024,299-W5-1,2.524452195
08/31/2024,299-W5-1,2.973856035
09/30/2024,299-W5-1,3.121496476
10/31/2024,299-W5-1,3.098836507
11/30/2024,299-W5-1,2.011423976
12/31/2024,299-W5-1,3.17475294
07/31/2012,299-W11-92,0
08/31/2012,299-W11-92,0.514815912
09/30/2012,299-W11-92,2.319700038
10/31/2012,299-W11-92,14.90602397
11/30/2012,299-W11-92,23.87076927
12/31/2012,299-W11-92,31.43337309
01/31/2013,299-W11-92,35.82769033
02/28/2013,299-W11-92,28.52698664
03/31/2013,299-W11-92,33.28499415
04/30/2013,299-W11-92,38.69365444
05/31/2013,299-W11-92,33.28599521
06/30/2013,299-W11-92,29.10182566
07/31/2013,299-W11-92,27.29235872
08/31/2013,299-W11-92,23.5867373
09/30/2013,299-W11-92,19.01103752
10/31/2013,299-W11-92,0
11/30/2013,299-W11-92,18.87571734
12/31/2013,299-W11-92,27.50456769
01/31/2014,299-W11-92,31.60743131
02/28/2014,299-W11-92,26.8563954
03/31/2014,299-W11-92,26.94686674
04/30/2014,299-W11-92,24.20676963
05/31/2014,299-W11-92,19.39742472
06/30/2014,299-W11-92,16.6848081
07/31/2014,299-W11-92,14.29808705
08/31/2014,299-W11-92,13.07511513
09/30/2014,299-W11-92,12.03533823
10/31/2014,299-W11-92,15.39683961
11/30/2014,299-W11-92,15.09555188
12/31/2014,299-W11-92,15.09316111
01/31/2015,299-W11-92,16.45623476
02/28/2015,299-W11-92,10.79052078
03/31/2015,299-W11-92,12.73507365
04/30/2015,299-W11-92,12.071709
05/31/2015,299-W11-92,11.73330299
06/30/2015,299-W11-92,10.97202478
07/31/2015,299-W11-92,11.25099575
08/31/2015,299-W11-92,9.925589705
09/30/2015,299-W11-92,9.152886479
10/31/2015,299-W11-92,9.739696449
11/30/2015,299-W11-92,9.754783202
12/31/2015,299-W11-92,8.62799798
01/31/2016,299-W11-92,7.429074244
02/29/2016,299-W11-92,6.710895516
03/31/2016,299-W11-92,6.332747469
04/30/2016,299-W11-92,6.229827587
05/31/2016,299-W11-92,7.348410694
06/30/2016,299-W11-92,6.812973409
07/31/2016,299-W11-92,4.286061972
08/31/2016,299-W11-92,4.323204231
09/30/2016,299-W11-92,5.461900985
10/31/2016,299-W11-92,2.954538519
11/30/2016,299-W11-92,5.194226813
12/31/2016,299-W11-92,5.806897541
01/31/2017,299-W11-92,4.724108052
02/28/2017,299-W11-92,3.209341887
03/31/2017,299-W11-92,2.728874511
04/30/2017,299-W11-92,2.350452204
05/31/2017,299-W11-92,2.802964607
06/30/2017,299-W11-92,3.060071046
07/31/2017,299-W11-92,3.513878966
08/31/2017,299-W11-92,2.397967532
09/30/2017,299-W11-92,3.23851002
10/31/2017,299-W11-92,3.325164385
11/30/2017,299-W11-92,3.650055198
12/31/2017,299-W11-92,3.963902782
01/31/2018,299-W11-92,4.32834898
02/28/2018,299-W11-92,3.713451737
03/31/2018,299-W11-92,3.402376626
04/30/2018,299-W11-92,2.924412303
05/31/2018,299-W11-92,2.602997729
06/30/2018,299-W11-92,2.337580888
07/31/2018,299-W11-92,0.853430821
08/31/2018,299-W11-92,1.2874272
09/30/2018,299-W11-92,1.326030854
10/31/2018,299-W11-92,1.51956203
11/30/2018,299-W11-92,1.881482158
12/31/2018,299-W11-92,1.478109686
01/31/2019,299-W11-92,1.409201951
02/28/2019,299-W11-92,1.213843371
03/31/2019,299-W11-92,1.433605659
04/30/2019,299-W11-92,0.762648769
05/31/2019,299-W11-92,0.798679189
06/30/2019,299-W11-92,0.74795731
07/31/2019,299-W11-92,0.970554489
08/31/2019,299-W11-92,0.984187223
09/30/2019,299-W11-92,1.371303486
10/31/2019,299-W11-92,1.497619567
11/30/2019,299-W11-92,1.662824846
12/31/2019,299-W11-92,1.482952832
01/31/2020,299-W11-92,1.461654542
02/29/2020,299-W11-92,1.243630344
03/31/2020,299-W11-92,0.855982473
04/30/2020,299-W11-92,0
05/31/2020,299-W11-92,0
06/30/2020,299-W11-92,0
07/31/2020,299-W11-92,0.336537414
08/31/2020,299-W11-92,0.767558391
09/30/2020,299-W11-92,0.867473925
10/31/2020,299-W11-92,0.982040133
11/30/2020,299-W11-92,1.085688986
12/31/2020,299-W11-92,1.206380819
01/31/2021,299-W11-92,1.112361058
02/28/2021,299-W11-92,0.923667625
03/31/2021,299-W11-92,0.877182578
04/30/2021,299-W11-92,0.640600116
05/31/2021,299-W11-92,0.538491894
06/30/2021,299-W11-92,0.632081624
07/31/2021,299-W11-92,0.87017869
08/31/2021,299-W11-92,0.769054455
09/30/2021,299-W11-92,0.660142293
10/31/2021,299-W11-92,0.673558411
11/30/2021,299-W11-92,0.571975721
12/31/2021,299-W11-92,0.524319105
01/31/2022,299-W11-92,0.477188805
02/28/2022,299-W11-92,0.427818189
03/31/2022,299-W11-92,0.360901747
04/30/2022,299-W11-92,0.484961215
05/31/2022,299-W11-92,0.477205233
06/30/2022,299-W11-92,0.305521768
07/31/2022,299-W11-92,0.388342792
08/31/2022,299-W11-92,0.321689039
09/30/2022,299-W11-92,0.308931613
10/31/2022,299-W11-92,0.336821283
11/30/2022,299-W11-92,0.333056633
12/31/2022,299-W11-92,0.352512729
01/31/2023,299-W11-92,0.361321905
02/28/2023,299-W11-92,0.335600613
03/31/2023,299-W11-92,0.34304909
04/30/2023,299-W11-92,0.335347567
05/31/2023,299-W11-92,0.339365163
06/30/2023,299-W11-92,0.332776768
07/31/2023,299-W11-92,0.322515377
08/31/2023,299-W11-92,0.315651828
09/30/2023,299-W11-92,0.247273995
10/31/2023,299-W11-92,0.268482833
11/30/2023,299-W11-92,0.229586219
12/31/2023,299-W11-92,0.169918248
01/31/2024,299-W11-92,0.023769183
02/29/2024,299-W11-92,0.149405946
03/31/2024,299-W11-92,0.170938679
04/30/2024,299-W11-92,0.168711949
05/31/2024,299-W11-92,0.197809312
06/30/2024,299-W11-92,0.149436473
07/31/2024,299-W11-92,0.142633262
08/31/2024,299-W11-92,0.097164495
09/30/2024,299-W11-92,0.000259301
10/31/2024,299-W11-92,0
11/30/2024,299-W11-92,0.104135164
12/31/2024,299-W11-92,0.141578186
07/31/2012,299-W14-21,0.198509076
08/31/2012,299-W14-21,1.162133359
09/30/2012,299-W14-21,0.498018747
10/31/2012,299-W14-21,2.057343188
11/30/2012,299-W14-21,3.11701705
12/31/2012,299-W14-21,3.95862474
01/31/2013,299-W14-21,5.661137215
02/28/2013,299-W14-21,4.682489778
03/31/2013,299-W14-21,5.466630011
04/30/2013,299-W14-21,6.844017895
05/31/2013,299-W14-21,7.332799371
06/30/2013,299-W14-21,6.429061426
07/31/2013,299-W14-21,6.048961226
08/31/2013,299-W14-21,6.038498341
09/30/2013,299-W14-21,6.579780681
10/31/2013,299-W14-21,2.53884359
11/30/2013,299-W14-21,5.926218502
12/31/2013,299-W14-21,7.855893054
01/31/2014,299-W14-21,8.561208409
02/28/2014,299-W14-21,7.31515194
03/31/2014,299-W14-21,7.664961351
04/30/2014,299-W14-21,7.25794706
05/31/2014,299-W14-21,6.505737542
06/30/2014,299-W14-21,6.30493819
07/31/2014,299-W14-21,6.530895902
08/31/2014,299-W14-21,6.043884648
09/30/2014,299-W14-21,5.350061421
10/31/2014,299-W14-21,7.004078391
11/30/2014,299-W14-21,6.906904874
12/31/2014,299-W14-21,7.551135599
01/31/2015,299-W14-21,7.824180249
02/28/2015,299-W14-21,6.970879003
03/31/2015,299-W14-21,7.770771899
04/30/2015,299-W14-21,7.424472965
05/31/2015,299-W14-21,7.356342136
06/30/2015,299-W14-21,7.287977599
07/31/2015,299-W14-21,7.687876071
08/31/2015,299-W14-21,7.205033518
09/30/2015,299-W14-21,5.10148714
10/31/2015,299-W14-21,0.001570325
11/30/2015,299-W14-21,0
12/31/2015,299-W14-21,0
01/31/2016,299-W14-21,0
02/29/2016,299-W14-21,0
03/31/2016,299-W14-21,0
04/30/2016,299-W14-21,0
05/31/2016,299-W14-21,0
06/30/2016,299-W14-21,0
07/31/2016,299-W14-21,0.001518012
08/31/2016,299-W14-21,1.488259962
09/30/2016,299-W14-21,4.825082701
10/31/2016,299-W14-21,0
11/30/2016,299-W14-21,0
12/31/2016,299-W14-21,2.183840175
01/31/2017,299-W14-21,6.065325834
02/28/2017,299-W14-21,4.615689918
03/31/2017,299-W14-21,5.379848162
04/30/2017,299-W14-21,4.558207221
05/31/2017,299-W14-21,4.673233047
06/30/2017,299-W14-21,4.555431552
07/31/2017,299-W14-21,5.94549129
08/31/2017,299-W14-21,5.059943672
09/30/2017,299-W14-21,5.960062241
10/31/2017,299-W14-21,6.198912263
11/30/2017,299-W14-21,5.918175578
12/31/2017,299-W14-21,7.405493579
01/31/2018,299-W14-21,8.490293781
02/28/2018,299-W14-21,8.436864271
03/31/2018,299-W14-21,8.201593758
04/30/2018,299-W14-21,7.762023514
05/31/2018,299-W14-21,7.69386431
06/30/2018,299-W14-21,6.651115039
07/31/2018,299-W14-21,5.57040281
08/31/2018,299-W14-21,7.635940953
09/30/2018,299-W14-21,6.819597116
10/31/2018,299-W14-21,7.490362131
11/30/2018,299-W14-21,6.903443403
12/31/2018,299-W14-21,6.813174855
01/31/2019,299-W14-21,7.688280143
02/28/2019,299-W14-21,6.623522973
03/31/2019,299-W14-21,7.743221384
04/30/2019,299-W14-21,6.610102029
05/31/2019,299-W14-21,6.520186624
06/30/2019,299-W14-21,5.476982695
07/31/2019,299-W14-21,6.169426381
08/31/2019,299-W14-21,5.769671573
09/30/2019,299-W14-21,6.459609558
10/31/2019,299-W14-21,9.598420524
11/30/2019,299-W14-21,13.06198947
12/31/2019,299-W14-21,13.45007153
01/31/2020,299-W14-21,9.605558056
02/29/2020,299-W14-21,8.319445488
03/31/2020,299-W14-21,8.635860921
04/30/2020,299-W14-21,8.025419697
05/31/2020,299-W14-21,7.69127858
06/30/2020,299-W14-21,7.080116874
07/31/2020,299-W14-21,7.329557112
08/31/2020,299-W14-21,7.621923671
09/30/2020,299-W14-21,7.911922149
10/31/2020,299-W14-21,8.607196355
11/30/2020,299-W14-21,8.819743078
12/31/2020,299-W14-21,9.293182554
01/31/2021,299-W14-21,9.028730844
02/28/2021,299-W14-21,7.893844595
03/31/2021,299-W14-21,8.107570939
04/30/2021,299-W14-21,6.694696996
05/31/2021,299-W14-21,6.335070714
06/30/2021,299-W14-21,6.922286272
07/31/2021,299-W14-21,8.67698222
08/31/2021,299-W14-21,8.339149877
09/30/2021,299-W14-21,7.718533162
10/31/2021,299-W14-21,8.094794989
11/30/2021,299-W14-21,8.582985098
12/31/2021,299-W14-21,10.1993993
01/31/2022,299-W14-21,12.27983648
02/28/2022,299-W14-21,13.79244977
03/31/2022,299-W14-21,13.60080591
04/30/2022,299-W14-21,8.869211959
05/31/2022,299-W14-21,6.969243899
06/30/2022,299-W14-21,6.600832618
07/31/2022,299-W14-21,7.165717992
08/31/2022,299-W14-21,5.114696806
09/30/2022,299-W14-21,6.340230403
10/31/2022,299-W14-21,6.736226243
11/30/2022,299-W14-21,6.513987348
12/31/2022,299-W14-21,6.825792494
01/31/2023,299-W14-21,7.854726508
02/28/2023,299-W14-21,7.867920285
03/31/2023,299-W14-21,8.197138292
04/30/2023,299-W14-21,8.105952381
05/31/2023,299-W14-21,8.018998148
06/30/2023,299-W14-21,7.291334235
07/31/2023,299-W14-21,7.066135277
08/31/2023,299-W14-21,6.773242962
09/30/2023,299-W14-21,5.728517681
10/31/2023,299-W14-21,6.650010944
11/30/2023,299-W14-21,6.311082437
12/31/2023,299-W14-21,6.595152687
01/31/2024,299-W14-21,6.51781816
02/29/2024,299-W14-21,6.369070315
03/31/2024,299-W14-21,7.062459136
04/30/2024,299-W14-21,6.630897071
05/31/2024,299-W14-21,7.486042782
06/30/2024,299-W14-21,7.474559347
07/31/2024,299-W14-21,6.112465104
08/31/2024,299-W14-21,6.735285011
09/30/2024,299-W14-21,6.719916727
10/31/2024,299-W14-21,6.699330925
11/30/2024,299-W14-21,4.607996906
12/31/2024,299-W14-21,6.883907604
07/31/2012,299-W6-15,0
08/31/2012,299-W6-15,0
09/30/2012,299-W6-15,0
10/31/2012,299-W6-15,0
11/30/2012,299-W6-15,0
12/31/2012,299-W6-15,0
01/31/2013,299-W6-15,0
02/28/2013,299-W6-15,0
03/31/2013,299-W6-15,0
04/30/2013,299-W6-15,0
05/31/2013,299-W6-15,0
06/30/2013,299-W6-15,0
07/31/2013,299-W6-15,0
08/31/2013,299-W6-15,0
09/30/2013,299-W6-15,0
10/31/2013,299-W6-15,0
11/30/2013,299-W6-15,0
12/31/2013,299-W6-15,0
01/31/2014,299-W6-15,0
02/28/2014,299-W6-15,0
03/31/2014,299-W6-15,0
04/30/2014,299-W6-15,0
05/31/2014,299-W6-15,0
06/30/2014,299-W6-15,0
07/31/2014,299-W6-15,0
08/31/2014,299-W6-15,0
09/30/2014,299-W6-15,0
10/31/2014,299-W6-15,0
11/30/2014,299-W6-15,0
12/31/2014,299-W6-15,0
01/31/2015,299-W6-15,1.224202171
02/28/2015,299-W6-15,9.072310001
03/31/2015,299-W6-15,9.739184774
04/30/2015,299-W6-15,8.162813941
05/31/2015,299-W6-15,7.411794422
06/30/2015,299-W6-15,9.46919889
07/31/2015,299-W6-15,8.874514993
08/31/2015,299-W6-15,7.853047215
09/30/2015,299-W6-15,6.049986688
10/31/2015,299-W6-15,4.445825323
11/30/2015,299-W6-15,1.382693577
12/31/2015,299-W6-15,4.968890495
01/31/2016,299-W6-15,5.85764911
02/29/2016,299-W6-15,7.676159749
03/31/2016,299-W6-15,10.40856343
04/30/2016,299-W6-15,0.016452346
05/31/2016,299-W6-15,0.018201916
06/30/2016,299-W6-15,0
07/31/2016,299-W6-15,5.849440682
08/31/2016,299-W6-15,20.17228274
09/30/2016,299-W6-15,31.79039288
10/31/2016,299-W6-15,7.931636401
11/30/2016,299-W6-15,16.17209021
12/31/2016,299-W6-15,4.223135688
01/31/2017,299-W6-15,0
02/28/2017,299-W6-15,0
03/31/2017,299-W6-15,3.255177668
04/30/2017,299-W6-15,3.244460882
05/31/2017,299-W6-15,15.4654451
06/30/2017,299-W6-15,15.77181029
07/31/2017,299-W6-15,15.53590796
08/31/2017,299-W6-15,2.853684637
09/30/2017,299-W6-15,14.37064012
10/31/2017,299-W6-15,15.84979902
11/30/2017,299-W6-15,17.97852357
12/31/2017,299-W6-15,19.04373821
01/31/2018,299-W6-15,17.11372954
02/28/2018,299-W6-15,13.71291975
03/31/2018,299-W6-15,14.65784447
04/30/2018,299-W6-15,14.78241426
05/31/2018,299-W6-15,16.76830969
06/30/2018,299-W6-15,17.22055874
07/31/2018,299-W6-15,17.41929879
08/31/2018,299-W6-15,16.77057787
09/30/2018,299-W6-15,15.16488374
10/31/2018,299-W6-15,17.77886865
11/30/2018,299-W6-15,17.58837778
12/31/2018,299-W6-15,16.69323027
01/31/2019,299-W6-15,13.35656195
02/28/2019,299-W6-15,9.477018188
03/31/2019,299-W6-15,10.94396485
04/30/2019,299-W6-15,10.18325842
05/31/2019,299-W6-15,13.18517572
06/30/2019,299-W6-15,7.738513906
07/31/2019,299-W6-15,11.62954387
08/31/2019,299-W6-15,10.25455732
09/30/2019,299-W6-15,8.873971731
10/31/2019,299-W6-15,9.530943694
11/30/2019,299-W6-15,11.3468303
12/31/2019,299-W6-15,14.78161935
